@RELATION note-complete
@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 {Note-3,Note-4,iphone-4S,iphone-5S,Xperia-C,Xperia-Z}
@DATA
0.196111,0.188801,0.051095,0.187507,0.192579,0.048961,0.056115,0.053757,0.025075,0.224971,0.164655,0.052567,0.165079,0.215549,0.051050,0.052932,0.051459,0.021736,0.198929,0.212642,0.043547,0.215215,0.187001,0.042015,0.043607,0.042112,0.014932,Xperia-Z
0.195218,0.099238,0.076832,0.099461,0.194936,0.077048,0.090656,0.083346,0.083265,0.208842,0.097022,0.078119,0.099349,0.201688,0.080818,0.083331,0.078818,0.072013,0.193397,0.130396,0.071991,0.136732,0.190534,0.071984,0.076973,0.073211,0.054783,Xperia-Z
0.294486,0.122794,0.034599,0.139630,0.286148,0.034390,0.035099,0.034237,0.018617,0.293543,0.128175,0.036758,0.129246,0.282032,0.037185,0.036493,0.035598,0.020969,0.270230,0.170645,0.032569,0.183695,0.238772,0.029484,0.031925,0.028856,0.013824,iphone-4S
0.153695,0.106005,0.042723,0.171170,0.177230,0.071067,0.059979,0.046827,0.171304,0.188925,0.098573,0.047520,0.160313,0.151849,0.060866,0.074844,0.043986,0.173125,0.179671,0.169810,0.063064,0.182440,0.098014,0.040452,0.064424,0.038545,0.163580,Xperia-C
0.153397,0.172471,0.069729,0.174918,0.150931,0.067255,0.075544,0.073126,0.062629,0.169026,0.143668,0.076968,0.145993,0.160623,0.075811,0.079086,0.077885,0.070938,0.134821,0.194995,0.069786,0.198327,0.130017,0.065686,0.073534,0.071161,0.061674,Note-4
0.248479,0.123923,0.047724,0.121842,0.243329,0.044548,0.048904,0.047595,0.073656,0.223823,0.139352,0.048893,0.135993,0.230046,0.047649,0.049097,0.051093,0.074053,0.211152,0.176346,0.041490,0.172645,0.210884,0.038529,0.043035,0.043003,0.062916,Note-4
0.213534,0.076312,0.080211,0.078028,0.201224,0.075837,0.096741,0.091771,0.086341,0.229911,0.057582,0.075216,0.088468,0.191300,0.085093,0.109743,0.075402,0.087284,0.199911,0.124638,0.073098,0.155734,0.161969,0.070995,0.088895,0.069763,0.054997,iphone-4S
0.262230,0.150834,0.035420,0.153719,0.260100,0.032133,0.034456,0.036264,0.034844,0.262518,0.136050,0.036980,0.155922,0.257482,0.035989,0.038668,0.038266,0.038125,0.240047,0.180810,0.031322,0.192762,0.237315,0.028229,0.029675,0.029869,0.029970,Note-3
0.218766,0.190945,0.037963,0.179632,0.231311,0.037245,0.037840,0.042624,0.023673,0.218602,0.205112,0.039298,0.177846,0.217144,0.035746,0.040530,0.039688,0.026034,0.198255,0.233426,0.032769,0.223345,0.202628,0.029278,0.030490,0.032625,0.017185,iphone-5S
0.247118,0.102380,0.060893,0.109494,0.237975,0.065872,0.071962,0.068087,0.036219,0.251106,0.093978,0.061200,0.114174,0.235300,0.068506,0.075208,0.063270,0.037258,0.216152,0.158634,0.053587,0.168486,0.206445,0.057832,0.062690,0.055166,0.021009,iphone-4S
0.182116,0.167704,0.063796,0.169020,0.176814,0.062093,0.067998,0.065068,0.045391,0.209295,0.147314,0.065410,0.148912,0.200602,0.062904,0.065603,0.062242,0.037717,0.181246,0.198676,0.056211,0.198810,0.172263,0.054270,0.056464,0.054419,0.027641,Xperia-Z
0.175828,0.114319,0.080263,0.115540,0.173596,0.078589,0.088241,0.085322,0.088302,0.173802,0.099232,0.078925,0.099758,0.200619,0.084869,0.083142,0.089988,0.089665,0.171598,0.138703,0.074295,0.139422,0.181186,0.074428,0.076858,0.076632,0.066879,Note-4
0.149327,0.152956,0.068658,0.148597,0.141540,0.063375,0.077670,0.073867,0.124011,0.172233,0.115072,0.070666,0.125752,0.165270,0.072220,0.080844,0.071557,0.126388,0.147312,0.169140,0.064191,0.180763,0.141466,0.059424,0.065403,0.061895,0.110405,Note-3
0.185993,0.177934,0.041832,0.191731,0.185723,0.041250,0.043069,0.043445,0.089022,0.193511,0.169997,0.047214,0.172823,0.187182,0.045095,0.045006,0.045944,0.093227,0.197801,0.183017,0.038686,0.181954,0.195597,0.036975,0.038710,0.039802,0.087457,Note-4
0.245971,0.125449,0.054532,0.134791,0.233590,0.053650,0.055744,0.055107,0.041166,0.260055,0.102310,0.052849,0.124710,0.252110,0.053670,0.061328,0.051268,0.041700,0.243486,0.149471,0.044800,0.161154,0.235664,0.044616,0.047839,0.042624,0.030346,iphone-4S
0.218044,0.140128,0.040480,0.146768,0.229146,0.037955,0.041370,0.043448,0.102661,0.222129,0.127129,0.042472,0.139610,0.234111,0.042251,0.043780,0.044524,0.103994,0.200201,0.168681,0.037904,0.180477,0.211791,0.033794,0.034660,0.037235,0.095256,Note-3
0.212289,0.094128,0.062616,0.097454,0.217632,0.061221,0.062273,0.064193,0.128193,0.201335,0.096091,0.064301,0.097089,0.206066,0.065760,0.068345,0.069933,0.131079,0.190627,0.135017,0.053711,0.137624,0.198985,0.055642,0.058185,0.060663,0.109546,Note-4
0.215193,0.074693,0.094905,0.067419,0.198002,0.077569,0.081814,0.086897,0.103508,0.181085,0.060217,0.092528,0.066847,0.183623,0.092947,0.095404,0.090240,0.137109,0.204036,0.092343,0.082024,0.095090,0.204447,0.078463,0.079599,0.082596,0.081403,iphone-5S
0.186748,0.161086,0.062421,0.161212,0.186667,0.063930,0.069738,0.070437,0.037762,0.207503,0.141848,0.063343,0.145908,0.213036,0.065559,0.065521,0.066235,0.031047,0.178799,0.193344,0.054769,0.196795,0.187128,0.056747,0.054917,0.055007,0.022495,Xperia-Z
0.115389,0.061298,0.046046,0.063172,0.117799,0.049318,0.057118,0.058695,0.431166,0.137014,0.057446,0.051236,0.056181,0.121264,0.048410,0.054166,0.050842,0.423439,0.127563,0.077405,0.046923,0.081688,0.115285,0.045191,0.048001,0.044685,0.413259,Xperia-Z
0.245007,0.148871,0.037195,0.146124,0.241234,0.031973,0.034705,0.038322,0.076568,0.248669,0.128638,0.037602,0.152880,0.240430,0.036154,0.037874,0.039102,0.078651,0.226289,0.178495,0.032990,0.186720,0.216575,0.027295,0.029649,0.031108,0.070879,Note-3
0.202811,0.191816,0.046692,0.199038,0.196701,0.046911,0.050441,0.047170,0.018419,0.218440,0.170704,0.048152,0.173240,0.221776,0.048581,0.048609,0.048524,0.021973,0.227882,0.180801,0.039066,0.188161,0.225973,0.040396,0.041553,0.040437,0.015730,Note-4
0.186818,0.204332,0.042637,0.207902,0.191820,0.045168,0.048609,0.048981,0.023732,0.182678,0.208901,0.051537,0.198044,0.174319,0.050016,0.052661,0.051581,0.030263,0.168412,0.232832,0.039717,0.242965,0.168901,0.042176,0.042164,0.041820,0.021015,Note-4
0.148892,0.177228,0.075226,0.161694,0.139344,0.064714,0.079491,0.079665,0.073746,0.169602,0.123201,0.077603,0.148021,0.157375,0.078052,0.085129,0.079029,0.081989,0.145203,0.194690,0.070445,0.199103,0.126803,0.062210,0.069809,0.069307,0.062431,Note-3
0.190147,0.150801,0.063491,0.151716,0.187343,0.063372,0.069188,0.069158,0.054783,0.214345,0.128031,0.066949,0.129585,0.207704,0.066176,0.068236,0.067455,0.051519,0.188816,0.178859,0.056947,0.184354,0.185440,0.056226,0.056189,0.054694,0.038476,Xperia-Z
0.252370,0.137004,0.046578,0.149539,0.250437,0.049253,0.050679,0.048189,0.015950,0.268546,0.123487,0.047916,0.135860,0.256479,0.050671,0.052056,0.048004,0.016982,0.213606,0.199057,0.043461,0.208974,0.196254,0.041262,0.045749,0.041552,0.010086,iphone-4S
0.250857,0.129720,0.049317,0.137830,0.242850,0.050775,0.050796,0.050693,0.037163,0.249502,0.128590,0.048825,0.141690,0.241125,0.052890,0.054245,0.047552,0.035582,0.229135,0.153721,0.049605,0.170496,0.221045,0.048003,0.050755,0.044636,0.032604,iphone-4S
0.175221,0.087461,0.097628,0.080372,0.165819,0.082636,0.087775,0.095831,0.127257,0.165151,0.081242,0.092552,0.088114,0.164877,0.089395,0.095275,0.088952,0.134442,0.168881,0.117590,0.084400,0.121650,0.172812,0.083014,0.079188,0.085262,0.087203,iphone-5S
0.142310,0.155139,0.078018,0.155849,0.129796,0.071296,0.088055,0.085564,0.093974,0.164024,0.115460,0.082819,0.125932,0.152119,0.081078,0.092461,0.085263,0.100844,0.141393,0.178045,0.075902,0.188932,0.119920,0.066736,0.079009,0.072494,0.077569,Note-3
0.233012,0.164748,0.027897,0.198655,0.244822,0.040690,0.036968,0.029081,0.024127,0.254819,0.162662,0.031466,0.191235,0.224014,0.038515,0.044371,0.029387,0.023531,0.245886,0.204519,0.032569,0.224296,0.189963,0.024997,0.035848,0.023668,0.018254,Xperia-C
0.188096,0.133147,0.073142,0.135710,0.190935,0.071395,0.077004,0.077044,0.053526,0.196127,0.116636,0.077077,0.114715,0.193628,0.075516,0.081840,0.082499,0.061961,0.152107,0.181234,0.069681,0.180935,0.154631,0.068569,0.072402,0.072932,0.047509,Note-4
0.132368,0.069151,0.110605,0.063546,0.121117,0.089272,0.101797,0.113972,0.198173,0.151504,0.059994,0.095678,0.068022,0.130069,0.100072,0.115491,0.095822,0.183349,0.151524,0.093707,0.101222,0.093461,0.130849,0.088143,0.098080,0.097341,0.145673,iphone-5S
0.176545,0.130445,0.049073,0.133257,0.184915,0.047432,0.055360,0.055896,0.167077,0.200161,0.113445,0.051671,0.123830,0.182591,0.050271,0.057248,0.051898,0.168885,0.173251,0.157971,0.045879,0.167874,0.165531,0.041346,0.047158,0.044807,0.156183,Note-3
0.180826,0.203203,0.048613,0.215670,0.183296,0.048488,0.051885,0.049503,0.018516,0.187526,0.191177,0.055969,0.191533,0.183033,0.055694,0.055536,0.055403,0.024129,0.189997,0.209022,0.044998,0.210955,0.186919,0.045771,0.047222,0.046624,0.018492,Note-4
0.245537,0.151202,0.027754,0.152467,0.243971,0.026046,0.027198,0.028671,0.097154,0.249066,0.137683,0.028939,0.153713,0.240402,0.030144,0.031617,0.029588,0.098848,0.223863,0.178132,0.024145,0.191182,0.218125,0.022631,0.024620,0.023475,0.093827,Note-3
0.089416,0.049803,0.030020,0.099872,0.115720,0.061024,0.052499,0.034878,0.466768,0.108519,0.045832,0.033578,0.097504,0.094699,0.056348,0.062068,0.033554,0.467897,0.117214,0.095768,0.045662,0.103236,0.060247,0.035327,0.054102,0.031708,0.456737,Xperia-C
0.183254,0.143937,0.067492,0.147084,0.178654,0.062102,0.076090,0.073827,0.067559,0.213606,0.114771,0.064794,0.129407,0.206073,0.065236,0.073833,0.067720,0.064560,0.189059,0.165845,0.060201,0.183803,0.183033,0.053164,0.061152,0.057148,0.046595,Note-3
0.192497,0.090397,0.085834,0.089885,0.200626,0.087260,0.079732,0.078952,0.094816,0.200236,0.099697,0.081092,0.100734,0.204844,0.082379,0.080173,0.078791,0.072054,0.193304,0.129837,0.069106,0.131877,0.201663,0.071279,0.075704,0.073230,0.054000,Xperia-Z
0.160996,0.147053,0.072289,0.147291,0.166440,0.072876,0.080468,0.081279,0.071307,0.185953,0.128678,0.078647,0.127146,0.182896,0.077390,0.080052,0.079360,0.059877,0.158669,0.176866,0.069574,0.179491,0.162231,0.067180,0.070504,0.071255,0.044231,Xperia-Z
0.218266,0.115747,0.057487,0.113945,0.232031,0.062530,0.060695,0.062841,0.076457,0.220819,0.117217,0.062519,0.117400,0.219896,0.058560,0.064140,0.065513,0.073935,0.197054,0.157860,0.051447,0.161239,0.208716,0.052842,0.055975,0.058582,0.056286,Note-4
0.180242,0.163525,0.062770,0.167578,0.179595,0.062361,0.068719,0.067871,0.047340,0.210299,0.142502,0.063008,0.144235,0.209139,0.064689,0.063841,0.064473,0.037814,0.182896,0.187581,0.055401,0.194906,0.183157,0.056873,0.056152,0.054821,0.028213,Xperia-Z
0.155999,0.146882,0.074281,0.149106,0.161688,0.073753,0.076475,0.078148,0.083666,0.186912,0.127667,0.079941,0.128106,0.177483,0.076966,0.078446,0.076460,0.068020,0.158342,0.176613,0.068288,0.178018,0.156155,0.067968,0.071121,0.069180,0.054315,Xperia-Z
0.183462,0.071044,0.085915,0.072977,0.169622,0.081234,0.108745,0.102896,0.124107,0.206863,0.052064,0.081121,0.080122,0.157474,0.088879,0.123970,0.083562,0.125944,0.181150,0.111701,0.086019,0.142418,0.134410,0.078471,0.103686,0.077690,0.084456,iphone-4S
0.208418,0.110646,0.073545,0.119618,0.203963,0.069952,0.079745,0.079704,0.054409,0.207966,0.105513,0.073257,0.124669,0.192547,0.075269,0.088266,0.076604,0.055908,0.177990,0.161749,0.065188,0.176902,0.174109,0.066790,0.071533,0.067611,0.038128,iphone-4S
0.175821,0.122728,0.031939,0.166482,0.202902,0.053810,0.048625,0.035570,0.162123,0.212848,0.120724,0.035278,0.163143,0.172518,0.046621,0.054830,0.032558,0.161479,0.206631,0.171862,0.040913,0.183897,0.137191,0.030008,0.047738,0.028065,0.153695,Xperia-C
0.246965,0.193950,0.028630,0.183752,0.246739,0.024949,0.025537,0.027744,0.021734,0.244580,0.184984,0.028823,0.181472,0.254272,0.027277,0.027116,0.029323,0.022153,0.223926,0.224796,0.022806,0.220969,0.227100,0.020558,0.018995,0.022484,0.018367,iphone-5S
0.192662,0.187841,0.051165,0.194445,0.188080,0.052976,0.056842,0.053999,0.021990,0.209892,0.166402,0.053753,0.167680,0.210708,0.054347,0.055136,0.054820,0.027263,0.210025,0.185136,0.045128,0.188064,0.210882,0.046980,0.049264,0.046280,0.018241,Note-4
0.234137,0.145093,0.037084,0.153348,0.250234,0.032280,0.033050,0.036259,0.078515,0.239247,0.138433,0.035344,0.152216,0.251456,0.033649,0.034313,0.036606,0.078736,0.209985,0.179058,0.031450,0.188264,0.232255,0.027597,0.027688,0.031284,0.072418,Note-3
0.134951,0.186140,0.075668,0.185993,0.126622,0.068805,0.085156,0.083709,0.052956,0.167024,0.133311,0.082524,0.148483,0.154911,0.080743,0.090110,0.082404,0.060489,0.126756,0.205691,0.077047,0.217924,0.109936,0.065718,0.078427,0.072467,0.046033,Note-3
0.237764,0.140931,0.034757,0.149006,0.242397,0.030780,0.031831,0.034496,0.098038,0.244379,0.132233,0.035132,0.150619,0.238145,0.032427,0.034041,0.034248,0.098775,0.221038,0.173726,0.030244,0.183107,0.216579,0.026796,0.026789,0.028832,0.092889,Note-3
0.201077,0.089107,0.083860,0.089890,0.196603,0.080309,0.088130,0.085062,0.085963,0.188245,0.093709,0.085652,0.092937,0.189168,0.081135,0.089890,0.089096,0.090169,0.177162,0.136787,0.074611,0.137560,0.178278,0.071403,0.081274,0.079182,0.063743,Note-4
0.146803,0.201928,0.071503,0.181339,0.139759,0.062919,0.074088,0.079384,0.042277,0.176793,0.136585,0.075172,0.167539,0.160897,0.076672,0.081165,0.075963,0.049213,0.137837,0.217221,0.069890,0.220254,0.120482,0.058915,0.069575,0.068410,0.037415,Note-3
0.122591,0.166080,0.076746,0.151738,0.119498,0.072816,0.090084,0.087004,0.113445,0.142772,0.117965,0.081955,0.131677,0.139853,0.085926,0.093365,0.086441,0.120047,0.111717,0.188986,0.075842,0.190231,0.107158,0.073800,0.077489,0.077844,0.096933,Note-3
0.204593,0.125437,0.048972,0.130660,0.211985,0.047446,0.053907,0.055608,0.121393,0.220047,0.110867,0.052554,0.125859,0.202277,0.051610,0.059605,0.052508,0.124674,0.197884,0.153324,0.045424,0.167071,0.192641,0.041353,0.046060,0.045062,0.111182,Note-3
0.190706,0.127359,0.075668,0.130546,0.180422,0.069742,0.085832,0.080174,0.059551,0.213887,0.098708,0.077000,0.114657,0.195922,0.074389,0.086669,0.077958,0.060810,0.200824,0.144915,0.070700,0.163817,0.181868,0.061366,0.072882,0.065310,0.038319,Note-3
0.203409,0.064528,0.037967,0.128188,0.244258,0.109933,0.070262,0.051976,0.089478,0.214288,0.062142,0.047482,0.137362,0.196498,0.097598,0.097815,0.049713,0.097102,0.247451,0.123663,0.062823,0.140834,0.170153,0.044568,0.106400,0.037998,0.066109,Xperia-C
0.163817,0.113539,0.031510,0.113251,0.169253,0.030880,0.032293,0.033492,0.311965,0.180609,0.096197,0.035380,0.102189,0.165725,0.034844,0.035775,0.034710,0.314570,0.157750,0.133217,0.027821,0.136686,0.154235,0.026756,0.027774,0.027613,0.308149,Note-3
0.168189,0.183175,0.064590,0.188003,0.162625,0.063118,0.067934,0.065467,0.036899,0.173082,0.161359,0.072520,0.163531,0.167991,0.071622,0.073199,0.070259,0.046438,0.150094,0.202738,0.063939,0.211663,0.142694,0.061100,0.067526,0.064323,0.035924,Note-4
0.219498,0.118674,0.064459,0.126026,0.216639,0.061011,0.067452,0.068791,0.057449,0.246803,0.092159,0.066066,0.107653,0.226314,0.064787,0.070994,0.065176,0.060047,0.234730,0.133324,0.056806,0.149736,0.218159,0.052541,0.057355,0.055440,0.041908,Note-3
0.258725,0.157189,0.036483,0.160342,0.264748,0.033486,0.036713,0.036683,0.015631,0.275196,0.144466,0.036624,0.145477,0.275813,0.035471,0.035189,0.036669,0.015096,0.248396,0.186867,0.029128,0.190415,0.252999,0.026801,0.028161,0.028236,0.008998,Xperia-Z
0.261413,0.155601,0.037000,0.158420,0.259612,0.035280,0.037737,0.037723,0.017215,0.274268,0.128477,0.041205,0.147345,0.261332,0.041587,0.043281,0.041781,0.020723,0.250820,0.177911,0.033867,0.190137,0.241620,0.029863,0.032005,0.032273,0.011503,Note-3
0.255494,0.149428,0.043047,0.154135,0.252688,0.039705,0.043669,0.042578,0.019257,0.257362,0.134911,0.043341,0.151202,0.252119,0.044707,0.047794,0.044874,0.023689,0.239578,0.179705,0.035300,0.191610,0.235755,0.033867,0.036512,0.035393,0.012280,Note-3
0.181391,0.086962,0.087912,0.085657,0.185177,0.078455,0.078237,0.089080,0.127128,0.198147,0.082644,0.081274,0.092279,0.179949,0.079832,0.083844,0.079357,0.122673,0.185588,0.121424,0.074048,0.126161,0.185999,0.073001,0.069698,0.076513,0.087566,iphone-5S
0.186241,0.116121,0.032024,0.163471,0.207031,0.071188,0.061157,0.039869,0.122898,0.204032,0.113838,0.039286,0.163823,0.184577,0.062420,0.072840,0.037064,0.122120,0.206157,0.171583,0.052061,0.185002,0.139620,0.037707,0.067509,0.030069,0.110292,Xperia-C
0.180905,0.134955,0.070465,0.145981,0.179078,0.068289,0.075393,0.075187,0.069746,0.190576,0.124854,0.068186,0.144462,0.186018,0.071266,0.077774,0.067016,0.069849,0.155487,0.177312,0.064408,0.200000,0.151771,0.062458,0.065763,0.061267,0.061534,iphone-4S
0.260335,0.162343,0.032327,0.165698,0.254255,0.029608,0.031577,0.033291,0.030566,0.267352,0.143067,0.034088,0.162076,0.262015,0.033418,0.033264,0.033900,0.030820,0.240275,0.188899,0.028470,0.203321,0.234054,0.025852,0.026595,0.026984,0.025551,Note-3
0.183172,0.075410,0.109018,0.070593,0.164329,0.077609,0.087993,0.095541,0.136335,0.168607,0.062134,0.098514,0.071205,0.167970,0.092834,0.097088,0.093124,0.148524,0.175873,0.100705,0.095493,0.103863,0.171821,0.081919,0.082974,0.090732,0.096621,iphone-5S
0.193199,0.143533,0.069058,0.143423,0.186106,0.063363,0.077011,0.073952,0.050355,0.220615,0.106806,0.069189,0.124126,0.208617,0.068640,0.077831,0.070808,0.053368,0.198244,0.163258,0.060979,0.177625,0.184647,0.056467,0.065733,0.060285,0.032763,Note-3
0.152526,0.088656,0.086187,0.093794,0.155129,0.087533,0.107812,0.105098,0.123265,0.170656,0.083346,0.093794,0.087191,0.166306,0.094032,0.101848,0.097788,0.105038,0.162922,0.118074,0.084499,0.126194,0.161904,0.085176,0.091333,0.085897,0.084001,Xperia-Z
0.179617,0.192712,0.056211,0.196155,0.181402,0.055929,0.056955,0.056851,0.024168,0.214189,0.158394,0.057550,0.162320,0.214196,0.056360,0.056070,0.056843,0.024079,0.179424,0.216858,0.046849,0.221506,0.178665,0.047726,0.047667,0.047087,0.014218,Xperia-Z
0.127124,0.164024,0.075567,0.166957,0.129106,0.072307,0.091014,0.090131,0.083770,0.157824,0.118052,0.084178,0.132327,0.148698,0.084774,0.096880,0.087968,0.089300,0.116157,0.188778,0.078246,0.199679,0.112494,0.071014,0.080509,0.079705,0.073418,Note-3
0.232779,0.089024,0.071704,0.092834,0.223072,0.070198,0.084021,0.081460,0.054908,0.253265,0.067886,0.067531,0.097015,0.211246,0.079534,0.095557,0.069400,0.058565,0.205623,0.146993,0.065985,0.179611,0.164958,0.063713,0.078149,0.063407,0.031562,iphone-4S
0.170742,0.098347,0.081963,0.099825,0.174520,0.083215,0.096869,0.097690,0.096828,0.186244,0.079212,0.085289,0.099579,0.162940,0.091777,0.109866,0.084324,0.100770,0.161277,0.130931,0.079150,0.151627,0.151771,0.084345,0.088328,0.078719,0.073853,iphone-4S
0.186851,0.134275,0.075310,0.135941,0.177680,0.072993,0.084396,0.081161,0.051395,0.193244,0.114016,0.079968,0.111921,0.191161,0.079390,0.086199,0.086082,0.058019,0.147360,0.184526,0.073688,0.183292,0.140830,0.070591,0.079483,0.076147,0.044084,Note-4
0.185274,0.066847,0.084287,0.069191,0.171434,0.081750,0.107826,0.098989,0.134402,0.197640,0.046353,0.079720,0.076336,0.162613,0.089926,0.123197,0.084763,0.139453,0.177911,0.104757,0.081790,0.136094,0.145583,0.079196,0.100455,0.077819,0.096395,iphone-4S
0.185447,0.169303,0.060569,0.171192,0.180346,0.059342,0.065447,0.063432,0.044923,0.204804,0.148637,0.062116,0.149879,0.214940,0.060599,0.060963,0.060807,0.037256,0.176345,0.197620,0.053147,0.202878,0.181141,0.054300,0.053809,0.053512,0.027247,Xperia-Z
0.212976,0.155528,0.048804,0.161503,0.212483,0.049974,0.053465,0.051822,0.053444,0.219136,0.140643,0.046833,0.151545,0.234678,0.051104,0.054142,0.048250,0.053670,0.193923,0.183020,0.043445,0.196058,0.204045,0.045622,0.046607,0.041474,0.045806,iphone-4S
0.208229,0.176177,0.046696,0.177737,0.212715,0.045256,0.046903,0.050485,0.035802,0.243622,0.151483,0.044279,0.164506,0.232782,0.042906,0.043341,0.042605,0.034476,0.220690,0.185370,0.038112,0.198206,0.213030,0.037402,0.038855,0.038360,0.029977,Note-3
0.249667,0.098143,0.065663,0.098271,0.243900,0.064548,0.065295,0.062938,0.051576,0.238857,0.097229,0.069630,0.098460,0.241621,0.070204,0.067897,0.068220,0.047882,0.239437,0.129392,0.056468,0.130066,0.238968,0.058291,0.058764,0.057906,0.030708,Xperia-Z
0.172775,0.104425,0.081450,0.110748,0.189980,0.084858,0.091880,0.090730,0.073155,0.198624,0.086932,0.081737,0.110687,0.171646,0.090607,0.100359,0.082517,0.076891,0.163104,0.145324,0.072744,0.166082,0.163536,0.079212,0.082168,0.073442,0.054389,iphone-4S
0.184662,0.132916,0.030299,0.168681,0.200486,0.062833,0.044836,0.034914,0.140373,0.204165,0.130755,0.035886,0.165402,0.177230,0.053300,0.058243,0.034210,0.140810,0.200680,0.171753,0.039735,0.193066,0.146809,0.035145,0.056008,0.026935,0.129868,Xperia-C
0.263197,0.112740,0.038144,0.118951,0.266887,0.036984,0.038531,0.038321,0.086245,0.269642,0.104024,0.037346,0.112885,0.263898,0.040947,0.044564,0.037161,0.089532,0.240810,0.155629,0.031820,0.164079,0.229218,0.031546,0.034752,0.031546,0.080598,iphone-4S
0.156318,0.115781,0.047435,0.192204,0.189848,0.090060,0.074504,0.057028,0.076823,0.195555,0.112259,0.052171,0.184334,0.167575,0.077418,0.087971,0.049317,0.073399,0.194487,0.187115,0.069124,0.202417,0.109916,0.046791,0.085834,0.044581,0.059736,Xperia-C
0.231650,0.123435,0.054088,0.127606,0.233478,0.050700,0.059638,0.059813,0.059592,0.241748,0.119806,0.051925,0.138627,0.227720,0.050854,0.057402,0.054523,0.057395,0.221540,0.161058,0.047077,0.179056,0.211115,0.042243,0.048370,0.045216,0.044325,Note-3
0.185612,0.070335,0.086857,0.070431,0.165666,0.078705,0.109341,0.099545,0.133508,0.200177,0.050679,0.080992,0.079905,0.165610,0.089725,0.121255,0.082676,0.128981,0.179740,0.110122,0.083369,0.139139,0.139832,0.077786,0.102598,0.076803,0.090611,iphone-4S
0.157273,0.067755,0.106190,0.062889,0.140827,0.079376,0.088718,0.105143,0.191828,0.134483,0.056237,0.093974,0.064798,0.134504,0.101899,0.111159,0.097074,0.205872,0.159635,0.084119,0.095678,0.082825,0.155713,0.090709,0.090134,0.092229,0.148958,iphone-5S
0.129327,0.178525,0.061739,0.178067,0.129091,0.058645,0.066311,0.067795,0.130500,0.156763,0.138075,0.066940,0.152613,0.145158,0.066945,0.071327,0.067217,0.134962,0.110876,0.204447,0.059440,0.217838,0.102057,0.055561,0.060702,0.061562,0.127516,Note-3
0.149909,0.127982,0.042615,0.191791,0.178153,0.067990,0.061844,0.048520,0.131196,0.187272,0.118669,0.047988,0.182374,0.150393,0.061046,0.073621,0.044250,0.134386,0.184001,0.188311,0.061167,0.203472,0.099158,0.038442,0.063648,0.038515,0.123285,Xperia-C
0.248128,0.126656,0.052188,0.128537,0.246737,0.049980,0.056553,0.053884,0.037338,0.258933,0.115471,0.054821,0.114564,0.252999,0.056241,0.057223,0.053965,0.035784,0.241733,0.155278,0.045406,0.160275,0.238468,0.044276,0.046819,0.045339,0.022406,Xperia-Z
0.180288,0.134048,0.058942,0.131731,0.175547,0.054844,0.065149,0.066214,0.133237,0.211450,0.099632,0.055206,0.117141,0.208570,0.056840,0.062718,0.057315,0.131128,0.192112,0.147285,0.049742,0.157784,0.188329,0.046702,0.051557,0.049347,0.117141,Note-3
0.227737,0.132844,0.031574,0.174315,0.239310,0.040391,0.035776,0.033165,0.084887,0.252863,0.137507,0.033760,0.170976,0.211889,0.035910,0.041703,0.031234,0.084158,0.240427,0.179926,0.034853,0.197158,0.185634,0.026705,0.033809,0.023559,0.077928,Xperia-C
0.171534,0.172437,0.066136,0.176577,0.165182,0.062514,0.069374,0.068833,0.047414,0.194190,0.149474,0.066298,0.149658,0.197662,0.067061,0.066627,0.067273,0.041758,0.160183,0.207385,0.060146,0.209280,0.158166,0.058842,0.058970,0.057315,0.029711,Xperia-Z
0.125871,0.103025,0.025271,0.130382,0.151996,0.067048,0.041181,0.031393,0.323833,0.144995,0.100866,0.029661,0.129826,0.130801,0.055842,0.056269,0.032368,0.319370,0.145600,0.129899,0.038861,0.145108,0.112845,0.038168,0.065791,0.024119,0.299609,Xperia-C
0.177437,0.078351,0.050271,0.166744,0.202294,0.098683,0.094220,0.062452,0.069549,0.208213,0.069456,0.053371,0.154874,0.192779,0.090470,0.108601,0.054083,0.068154,0.248443,0.144646,0.078971,0.151991,0.140431,0.049186,0.086781,0.049744,0.049806,Xperia-C
