@RELATION xperia-complete

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 {Xperia-C,Xperia-Z,Xperia-Z1}

@DATA
0.165750,0.137112,0.075382,0.139720,0.156964,0.071866,0.080380,0.075436,0.097392,0.177003,0.123864,0.075219,0.126247,0.182513,0.076290,0.074357,0.074831,0.089677,0.147069,0.170166,0.070407,0.176095,0.150003,0.069739,0.067823,0.069134,0.079565,Xperia-Z1
0.159549,0.196312,0.057050,0.200092,0.157484,0.053480,0.059379,0.060799,0.055855,0.164492,0.192975,0.057229,0.195218,0.167395,0.055855,0.055762,0.058634,0.052440,0.143755,0.224593,0.054567,0.232455,0.144648,0.050749,0.051540,0.052984,0.044711,Xperia-Z1
0.246159,0.147817,0.027166,0.178007,0.270192,0.036128,0.030882,0.027336,0.036311,0.265226,0.152153,0.028502,0.177874,0.247908,0.031732,0.034246,0.026049,0.036311,0.240622,0.195786,0.026826,0.214828,0.217512,0.022466,0.028453,0.021495,0.032012,Xperia-C
0.190018,0.214178,0.037920,0.215644,0.195272,0.036073,0.035778,0.037516,0.037602,0.201411,0.201178,0.038122,0.207278,0.205315,0.036422,0.035281,0.037361,0.037633,0.190918,0.228326,0.030555,0.230561,0.194085,0.029942,0.029352,0.030935,0.035328,Xperia-Z1
0.224837,0.148273,0.046626,0.147529,0.227001,0.046752,0.050106,0.048953,0.059922,0.240602,0.132694,0.049794,0.132359,0.233627,0.049608,0.051378,0.049779,0.060160,0.222792,0.173705,0.039353,0.175929,0.218160,0.039323,0.040394,0.040082,0.050262,Xperia-Z
0.148741,0.078664,0.042857,0.154131,0.183107,0.085778,0.075764,0.052540,0.178419,0.182495,0.075233,0.048923,0.151110,0.147920,0.076296,0.090522,0.049196,0.178306,0.207339,0.138615,0.065485,0.148443,0.112692,0.046208,0.076296,0.043807,0.161115,Xperia-C
0.200169,0.140919,0.028227,0.174125,0.222645,0.057172,0.043098,0.033222,0.100423,0.221364,0.131534,0.035341,0.166585,0.198864,0.053474,0.059089,0.034245,0.099505,0.217014,0.178201,0.036251,0.194466,0.172772,0.033528,0.054739,0.026753,0.086277,Xperia-C
0.174713,0.110903,0.042196,0.168043,0.209522,0.093302,0.081822,0.051549,0.067950,0.200822,0.141435,0.047819,0.189286,0.166504,0.072566,0.085971,0.041793,0.053804,0.199605,0.200363,0.058831,0.201128,0.120216,0.048794,0.085343,0.038370,0.047352,Xperia-C
0.209243,0.113939,0.055423,0.114445,0.218212,0.057379,0.058286,0.058702,0.114371,0.221379,0.101186,0.060740,0.099952,0.217691,0.063648,0.063209,0.060019,0.112177,0.206388,0.138978,0.047481,0.142041,0.213683,0.051616,0.051801,0.049623,0.098390,Xperia-Z
0.197130,0.101119,0.077940,0.103053,0.189604,0.076557,0.089942,0.085072,0.079584,0.208433,0.099602,0.077390,0.102934,0.214107,0.077204,0.080178,0.076631,0.063521,0.204187,0.133155,0.068191,0.138078,0.204268,0.068920,0.070638,0.067291,0.045272,Xperia-Z
0.198601,0.208163,0.038742,0.211927,0.202055,0.036096,0.035770,0.037454,0.031191,0.220992,0.176584,0.043026,0.177919,0.221209,0.041335,0.041179,0.043259,0.034497,0.190833,0.225493,0.033628,0.228923,0.195870,0.032231,0.031812,0.033364,0.027846,Xperia-Z1
0.139533,0.207852,0.057834,0.216940,0.130965,0.053279,0.060799,0.058835,0.073961,0.145843,0.199300,0.059922,0.209218,0.140705,0.056662,0.058835,0.056453,0.073061,0.130259,0.229956,0.057128,0.239983,0.122320,0.050624,0.053154,0.051897,0.064679,Xperia-Z1
0.178160,0.155999,0.065960,0.157829,0.181640,0.065507,0.071716,0.069626,0.053564,0.205220,0.135386,0.068362,0.135319,0.205652,0.067477,0.068191,0.068853,0.045540,0.176962,0.185455,0.058658,0.187009,0.180100,0.059617,0.060026,0.058829,0.033344,Xperia-Z
0.234651,0.194147,0.032759,0.197849,0.231019,0.032231,0.032635,0.033806,0.010904,0.232261,0.198640,0.033085,0.201714,0.225819,0.031331,0.031734,0.033620,0.011797,0.226921,0.215660,0.027412,0.220805,0.224422,0.024750,0.025386,0.026542,0.008102,Xperia-Z1
0.239971,0.103693,0.064052,0.104757,0.245120,0.063846,0.059316,0.057165,0.062080,0.241208,0.113238,0.058736,0.114904,0.245237,0.061762,0.058831,0.057845,0.048238,0.227155,0.145529,0.050495,0.146944,0.230426,0.053749,0.055783,0.053320,0.036598,Xperia-Z
0.206291,0.127518,0.065402,0.130418,0.208336,0.068600,0.075546,0.073679,0.044209,0.223417,0.111047,0.070467,0.112541,0.226049,0.071352,0.072460,0.071493,0.041175,0.204164,0.158148,0.058293,0.163532,0.209994,0.060918,0.060785,0.058985,0.025179,Xperia-Z
0.157229,0.108470,0.042103,0.174364,0.184103,0.077212,0.067909,0.051175,0.137434,0.194863,0.103783,0.046730,0.163374,0.168158,0.068140,0.074224,0.044957,0.135770,0.199417,0.165292,0.058911,0.180752,0.120444,0.042565,0.071650,0.037817,0.123153,Xperia-C
0.252749,0.191260,0.029817,0.200782,0.234806,0.026860,0.027016,0.029266,0.007443,0.236568,0.198594,0.029654,0.200992,0.240588,0.028211,0.027691,0.029600,0.008102,0.229567,0.225687,0.024618,0.227658,0.216203,0.022972,0.023391,0.023989,0.005914,Xperia-Z1
0.138617,0.200224,0.064066,0.205485,0.129188,0.062576,0.072192,0.068079,0.059573,0.145820,0.185912,0.069111,0.190817,0.141116,0.068482,0.070873,0.068537,0.059332,0.122436,0.228628,0.065137,0.233463,0.116553,0.060481,0.063880,0.061544,0.047877,Xperia-Z1
0.181729,0.168916,0.062844,0.172166,0.179349,0.062636,0.069448,0.066436,0.036475,0.217929,0.139773,0.063930,0.142064,0.210136,0.064250,0.065469,0.064875,0.031575,0.185254,0.195442,0.054776,0.202216,0.179334,0.054895,0.055252,0.053103,0.019729,Xperia-Z
0.228793,0.146414,0.048068,0.149121,0.227767,0.048492,0.052798,0.050441,0.048106,0.250574,0.127719,0.049273,0.129050,0.247987,0.050017,0.051147,0.050136,0.044097,0.234200,0.171303,0.040000,0.173504,0.227968,0.039413,0.040067,0.039249,0.034296,Xperia-Z
0.156707,0.108653,0.044484,0.177266,0.181699,0.082203,0.073872,0.052183,0.122934,0.189362,0.100880,0.049888,0.170053,0.162511,0.073811,0.082252,0.049596,0.121647,0.195640,0.172810,0.063331,0.186727,0.107220,0.046111,0.078766,0.042322,0.107074,Xperia-C
0.157192,0.105556,0.046803,0.182913,0.188718,0.089866,0.074370,0.055765,0.098816,0.195689,0.095173,0.052742,0.166155,0.169992,0.081584,0.088190,0.051843,0.098634,0.197462,0.167782,0.070860,0.187164,0.108240,0.050665,0.088603,0.045965,0.083259,Xperia-C
0.177779,0.163320,0.053054,0.167892,0.180969,0.050950,0.053628,0.054443,0.097966,0.188962,0.144710,0.057400,0.149289,0.192703,0.057555,0.056073,0.056290,0.097019,0.167247,0.184058,0.050919,0.190181,0.175179,0.051400,0.048087,0.047489,0.085440,Xperia-Z1
0.166603,0.105068,0.073850,0.104912,0.162685,0.075107,0.085942,0.081896,0.143938,0.191932,0.103023,0.075442,0.099959,0.177557,0.075464,0.078357,0.073337,0.124930,0.176590,0.136219,0.068667,0.137951,0.162461,0.070422,0.073151,0.065640,0.108898,Xperia-Z
0.261788,0.161874,0.031441,0.164997,0.263871,0.032341,0.031582,0.032712,0.019394,0.270853,0.150006,0.032184,0.152125,0.278342,0.032809,0.032095,0.033330,0.018256,0.248247,0.189017,0.025157,0.192318,0.255438,0.025343,0.025105,0.025373,0.014003,Xperia-Z
0.153895,0.101655,0.076616,0.102963,0.156237,0.079881,0.090455,0.087377,0.150920,0.173229,0.099282,0.080498,0.098174,0.172976,0.082104,0.085904,0.081286,0.126544,0.157382,0.135557,0.071590,0.136672,0.158037,0.078193,0.077836,0.074661,0.110073,Xperia-Z
0.169840,0.177212,0.062219,0.181403,0.170414,0.061948,0.063329,0.063989,0.049646,0.189420,0.161892,0.065184,0.166479,0.184593,0.062887,0.062762,0.062987,0.043795,0.155583,0.210856,0.056864,0.217616,0.153549,0.056655,0.056181,0.056530,0.036166,Xperia-Z1
0.178516,0.154676,0.068570,0.156564,0.174538,0.067224,0.074304,0.072950,0.052657,0.200937,0.132649,0.069701,0.135029,0.205904,0.070824,0.070913,0.072088,0.041956,0.172976,0.183915,0.061610,0.190608,0.176553,0.061141,0.061208,0.061885,0.030102,Xperia-Z
0.195167,0.139566,0.032271,0.180054,0.220333,0.048407,0.045225,0.035784,0.103194,0.228848,0.132058,0.035961,0.176058,0.192516,0.044709,0.052483,0.032940,0.104427,0.222717,0.183478,0.040432,0.196778,0.159117,0.027277,0.043775,0.028066,0.098361,Xperia-C
0.192618,0.184578,0.033558,0.190026,0.193270,0.030562,0.030772,0.032604,0.112013,0.189087,0.188318,0.034226,0.191850,0.188567,0.031207,0.031098,0.033814,0.111835,0.180480,0.205555,0.029763,0.212214,0.180860,0.026302,0.026046,0.028366,0.110414,Xperia-Z1
0.231632,0.181318,0.024920,0.186137,0.234232,0.023516,0.023453,0.024532,0.070259,0.234325,0.182079,0.025557,0.184314,0.228062,0.024827,0.024750,0.025215,0.070873,0.216816,0.207263,0.020830,0.212447,0.215854,0.018944,0.019263,0.019883,0.068700,Xperia-Z1
0.193456,0.190127,0.049235,0.194853,0.194271,0.047939,0.051090,0.050298,0.028731,0.205641,0.171989,0.051455,0.175148,0.210755,0.051998,0.051788,0.052580,0.028645,0.170329,0.221876,0.046822,0.229133,0.174069,0.044656,0.045479,0.045137,0.022499,Xperia-Z1
0.218555,0.159199,0.042375,0.161598,0.222746,0.041831,0.041606,0.041855,0.070236,0.219804,0.165905,0.040031,0.170647,0.214224,0.038401,0.043888,0.042336,0.064765,0.202854,0.189576,0.035879,0.196863,0.204282,0.036445,0.037175,0.037120,0.059806,Xperia-Z1
0.151812,0.105823,0.044253,0.178967,0.175311,0.085300,0.072391,0.053822,0.132321,0.185561,0.102168,0.052814,0.169992,0.142862,0.074334,0.089757,0.048758,0.133754,0.198106,0.168256,0.070047,0.185294,0.092112,0.046293,0.080260,0.041958,0.117676,Xperia-C
0.191448,0.180175,0.053556,0.183216,0.191411,0.054902,0.057676,0.056055,0.031560,0.215453,0.156832,0.056672,0.157591,0.215765,0.055259,0.057453,0.055787,0.029188,0.183714,0.208827,0.046946,0.213252,0.187440,0.047020,0.046217,0.045042,0.021543,Xperia-Z
0.188823,0.151545,0.061759,0.156349,0.187165,0.061744,0.068384,0.067767,0.056464,0.211043,0.131980,0.064882,0.134850,0.206871,0.064934,0.065871,0.065269,0.054300,0.186414,0.181580,0.055720,0.187864,0.183239,0.053913,0.054828,0.055088,0.041353,Xperia-Z
0.242908,0.163919,0.038022,0.166477,0.244224,0.039197,0.042335,0.041837,0.021082,0.258278,0.147782,0.040781,0.148384,0.258487,0.041896,0.042610,0.041948,0.019833,0.229916,0.196929,0.032727,0.196840,0.230177,0.033977,0.033159,0.033553,0.012724,Xperia-Z
0.143032,0.089987,0.042115,0.155699,0.172931,0.078875,0.068104,0.049220,0.200036,0.171632,0.084316,0.046560,0.151812,0.145413,0.071176,0.081486,0.045042,0.202562,0.180351,0.148898,0.063392,0.162220,0.100176,0.044921,0.071723,0.040901,0.187419,Xperia-C
0.148753,0.220060,0.055475,0.227651,0.152028,0.053154,0.056391,0.055964,0.030524,0.163794,0.206844,0.056693,0.217445,0.158035,0.055847,0.056352,0.055040,0.029949,0.141776,0.246176,0.050686,0.252462,0.138881,0.048211,0.048692,0.050438,0.022677,Xperia-Z1
0.193014,0.179106,0.045844,0.182599,0.196855,0.046069,0.047365,0.047419,0.061730,0.207247,0.168412,0.049972,0.169273,0.199696,0.047435,0.046666,0.048436,0.062863,0.162886,0.222474,0.044090,0.225819,0.163926,0.041668,0.041955,0.043089,0.054093,Xperia-Z1
0.177613,0.109437,0.049204,0.186636,0.212076,0.081846,0.076054,0.054803,0.052330,0.225263,0.105852,0.054264,0.177766,0.176630,0.070746,0.088460,0.050848,0.050171,0.234052,0.181198,0.067668,0.196238,0.123946,0.043461,0.071825,0.044653,0.036960,Xperia-C
0.149560,0.214674,0.057664,0.222521,0.150212,0.054513,0.057788,0.060139,0.032930,0.162296,0.205035,0.057935,0.209583,0.164306,0.056538,0.055545,0.058114,0.030648,0.135009,0.240728,0.053511,0.246649,0.144291,0.050392,0.050415,0.052914,0.026092,Xperia-Z1
0.179973,0.139509,0.027261,0.159762,0.187546,0.048053,0.033456,0.027285,0.197156,0.201651,0.139236,0.028977,0.161469,0.168220,0.038031,0.043557,0.025239,0.193620,0.193314,0.169300,0.031498,0.185475,0.142506,0.029113,0.044234,0.019994,0.184565,Xperia-C
0.187286,0.216615,0.042142,0.220107,0.190429,0.042801,0.042646,0.041948,0.016026,0.203033,0.196840,0.043554,0.200045,0.211772,0.044144,0.042840,0.041979,0.015793,0.171989,0.239292,0.037167,0.245050,0.182575,0.038044,0.036888,0.036957,0.012037,Xperia-Z1
0.151464,0.074167,0.050736,0.158066,0.213172,0.108229,0.096699,0.062700,0.084767,0.208771,0.064404,0.056563,0.149450,0.169162,0.094809,0.116287,0.056253,0.084302,0.243546,0.134728,0.080831,0.152580,0.127786,0.054300,0.092918,0.051635,0.061677,Xperia-C
0.242915,0.158840,0.042447,0.162082,0.241353,0.043317,0.044722,0.044395,0.019929,0.259862,0.141424,0.045458,0.142376,0.254248,0.045362,0.046380,0.045964,0.018925,0.236059,0.186369,0.035456,0.189589,0.232370,0.036356,0.036698,0.035851,0.011251,Xperia-Z
0.167255,0.212688,0.053092,0.217344,0.164756,0.051175,0.053294,0.054264,0.026131,0.196972,0.172486,0.061785,0.174884,0.188675,0.058114,0.058975,0.058603,0.029507,0.147333,0.243033,0.053224,0.251073,0.136786,0.047706,0.049701,0.049522,0.021622,Xperia-Z1
0.182123,0.114304,0.073858,0.117903,0.180480,0.072341,0.086462,0.086819,0.085711,0.202707,0.104778,0.076252,0.108764,0.198602,0.074995,0.081004,0.077650,0.075248,0.181863,0.150340,0.068689,0.154735,0.179349,0.068377,0.068667,0.069217,0.058762,Xperia-Z
0.158771,0.102641,0.037902,0.158067,0.183059,0.072852,0.060672,0.043974,0.182063,0.182525,0.102034,0.043439,0.156779,0.158346,0.062214,0.072803,0.040646,0.181213,0.189046,0.155006,0.055765,0.169348,0.118198,0.039990,0.069027,0.034926,0.168693,Xperia-C
0.160418,0.162149,0.064346,0.167364,0.165136,0.067652,0.071579,0.069538,0.071819,0.185198,0.141210,0.071827,0.143468,0.178291,0.072394,0.069996,0.068785,0.068831,0.158873,0.185113,0.063150,0.192579,0.157096,0.065114,0.062918,0.059154,0.056003,Xperia-Z1
0.228288,0.140405,0.053133,0.139729,0.231478,0.054806,0.057944,0.055222,0.038996,0.246611,0.126819,0.051772,0.127384,0.252315,0.053489,0.053415,0.052545,0.035650,0.228570,0.169065,0.042231,0.172263,0.233776,0.044893,0.044692,0.042461,0.022049,Xperia-Z
0.241242,0.131690,0.045927,0.136657,0.239762,0.041472,0.044848,0.045890,0.072512,0.256925,0.124938,0.045324,0.128924,0.247578,0.042015,0.041242,0.043912,0.069143,0.238223,0.159390,0.038290,0.164008,0.232579,0.035010,0.034928,0.035300,0.062272,Xperia-Z
0.245410,0.094721,0.068109,0.095156,0.242223,0.067552,0.066693,0.063645,0.056491,0.241326,0.095045,0.067786,0.098098,0.240328,0.071597,0.069580,0.067747,0.048495,0.241465,0.124538,0.056195,0.129152,0.241091,0.057405,0.060909,0.057126,0.032118,Xperia-Z
0.253397,0.153537,0.028551,0.185536,0.257806,0.031526,0.028891,0.027591,0.033165,0.256713,0.151800,0.029219,0.183399,0.252329,0.033615,0.032752,0.027215,0.032959,0.245054,0.197838,0.027555,0.218945,0.210845,0.021835,0.026960,0.021556,0.029413,Xperia-C
0.183369,0.186818,0.054942,0.190323,0.181575,0.056892,0.058714,0.057232,0.030134,0.205764,0.160908,0.056496,0.162624,0.211771,0.059355,0.057182,0.058469,0.027432,0.172180,0.215794,0.048121,0.219917,0.179001,0.049297,0.049325,0.048322,0.018043,Xperia-Z
0.238991,0.093028,0.067306,0.093323,0.248001,0.071017,0.066861,0.066036,0.055438,0.237057,0.098003,0.068972,0.098421,0.242423,0.071073,0.068644,0.068209,0.047196,0.232282,0.127608,0.056084,0.128890,0.241721,0.061684,0.060514,0.059372,0.031845,Xperia-Z
0.190266,0.163822,0.062621,0.164938,0.184406,0.062227,0.069478,0.067656,0.034586,0.214441,0.140547,0.066064,0.140071,0.208507,0.065142,0.067105,0.065715,0.032408,0.184919,0.195337,0.056650,0.198000,0.179044,0.054992,0.056479,0.054159,0.020420,Xperia-Z
0.236646,0.168140,0.025706,0.189262,0.242550,0.028509,0.026544,0.024715,0.057929,0.252024,0.165344,0.027591,0.193153,0.222105,0.027285,0.030902,0.023692,0.057905,0.237081,0.204825,0.026810,0.223144,0.190615,0.018955,0.025464,0.018770,0.054336,Xperia-C
0.240588,0.178959,0.032293,0.184764,0.242683,0.029297,0.028948,0.032347,0.030120,0.237266,0.182831,0.031820,0.188737,0.243320,0.028770,0.027458,0.030671,0.029127,0.233735,0.195792,0.027520,0.201520,0.240464,0.024361,0.023376,0.027055,0.026178,Xperia-Z1
0.164213,0.190654,0.057089,0.192564,0.166720,0.057508,0.058540,0.060551,0.052161,0.187985,0.163639,0.062599,0.167325,0.182560,0.062235,0.061893,0.061994,0.049771,0.147209,0.218322,0.056034,0.221597,0.149622,0.053566,0.054722,0.056484,0.042444,Xperia-Z1
0.139332,0.128078,0.040528,0.190333,0.166399,0.075128,0.062706,0.048173,0.149321,0.178032,0.119451,0.046393,0.178942,0.145406,0.065066,0.074056,0.044242,0.148411,0.174246,0.184581,0.057655,0.199186,0.099617,0.041028,0.070391,0.037242,0.136053,Xperia-C
0.172680,0.236902,0.043989,0.241946,0.168489,0.041141,0.040442,0.042941,0.011471,0.187294,0.221613,0.042584,0.227371,0.187441,0.041094,0.040349,0.040535,0.011719,0.171842,0.248201,0.036577,0.257243,0.169987,0.034326,0.035995,0.035599,0.010229,Xperia-Z1
0.191430,0.142599,0.067947,0.145532,0.192424,0.066076,0.063694,0.065215,0.065083,0.199867,0.144205,0.064912,0.144702,0.207899,0.065696,0.059029,0.060147,0.053542,0.160860,0.195047,0.060729,0.198671,0.165703,0.058595,0.055630,0.058556,0.046208,Xperia-Z1
0.181411,0.202195,0.032743,0.204795,0.187775,0.034389,0.033178,0.035599,0.087915,0.210724,0.169739,0.039542,0.173185,0.202893,0.038603,0.038409,0.037571,0.089336,0.175233,0.216677,0.031571,0.220394,0.178051,0.031564,0.031059,0.031913,0.083538,Xperia-Z1
0.142754,0.203669,0.061583,0.217856,0.135614,0.056724,0.061916,0.061831,0.058052,0.146790,0.194178,0.063197,0.207814,0.150895,0.059992,0.058494,0.062817,0.055824,0.129840,0.227123,0.057454,0.238912,0.134364,0.053861,0.052557,0.059107,0.046783,Xperia-Z1
0.175446,0.107069,0.049285,0.184396,0.203464,0.083313,0.076497,0.055254,0.065276,0.221767,0.102284,0.054239,0.172900,0.173634,0.072365,0.086285,0.050896,0.065630,0.230298,0.177549,0.068152,0.188827,0.123148,0.045523,0.074056,0.044307,0.048141,Xperia-C
0.172411,0.159175,0.065492,0.162692,0.173437,0.067723,0.072110,0.069864,0.057096,0.198186,0.141997,0.065997,0.144205,0.200208,0.067433,0.069113,0.067269,0.045592,0.173809,0.189939,0.057698,0.191865,0.172381,0.059297,0.061283,0.059669,0.034058,Xperia-Z
0.147074,0.134354,0.039006,0.188939,0.175502,0.073815,0.058130,0.048093,0.135087,0.180787,0.125992,0.046022,0.180650,0.155718,0.064744,0.069948,0.045048,0.131091,0.175108,0.186225,0.053095,0.203110,0.115350,0.042913,0.069618,0.036774,0.117807,Xperia-C
0.212841,0.176534,0.032215,0.212889,0.226528,0.041584,0.038104,0.033536,0.025770,0.238047,0.169187,0.035413,0.207452,0.208459,0.038643,0.044709,0.031264,0.026826,0.225496,0.217948,0.036017,0.238660,0.170572,0.025819,0.036710,0.026576,0.022202,Xperia-C
0.124864,0.076296,0.040625,0.147686,0.160648,0.086253,0.074306,0.051436,0.237886,0.157184,0.071962,0.047239,0.142732,0.130141,0.076425,0.089338,0.048302,0.236678,0.172570,0.135506,0.065783,0.147920,0.086374,0.046119,0.083433,0.041842,0.220454,Xperia-C
0.208435,0.179766,0.034466,0.185695,0.206719,0.032883,0.034474,0.033791,0.083771,0.218524,0.164399,0.037175,0.165486,0.219649,0.037198,0.034877,0.037446,0.085246,0.204282,0.194876,0.031463,0.199486,0.201582,0.029654,0.028537,0.029476,0.080644,Xperia-Z1
0.137914,0.111483,0.039497,0.175100,0.168454,0.076377,0.064873,0.050058,0.176244,0.169525,0.105224,0.045660,0.170492,0.146687,0.068281,0.074717,0.045370,0.174044,0.175301,0.166544,0.057292,0.181472,0.105160,0.043614,0.068627,0.039715,0.162275,Xperia-C
0.233037,0.184298,0.030190,0.189188,0.230553,0.028995,0.028840,0.029437,0.045463,0.228450,0.193153,0.028909,0.195357,0.224337,0.028079,0.027520,0.028490,0.045704,0.222218,0.208528,0.025580,0.212556,0.218012,0.022724,0.023120,0.024051,0.043213,Xperia-Z1
0.137286,0.091014,0.035075,0.142007,0.163499,0.095179,0.069014,0.043557,0.223370,0.165022,0.088138,0.041503,0.139743,0.135320,0.080380,0.087502,0.041068,0.221324,0.182857,0.134072,0.058380,0.148919,0.101043,0.047231,0.095090,0.033552,0.198856,Xperia-C
0.205808,0.120045,0.064830,0.121257,0.210582,0.066890,0.077003,0.074066,0.059520,0.222331,0.111337,0.066994,0.112504,0.217832,0.071039,0.073069,0.070868,0.054025,0.200959,0.152869,0.057587,0.158565,0.203867,0.063737,0.064027,0.059662,0.038728,Xperia-Z
0.183188,0.160364,0.026077,0.165672,0.185912,0.024819,0.024571,0.025231,0.204166,0.184042,0.164446,0.026449,0.167659,0.178516,0.024408,0.024230,0.025852,0.204399,0.176786,0.178314,0.022041,0.183732,0.175101,0.021148,0.020225,0.020776,0.201877,Xperia-Z1
0.260762,0.130649,0.042640,0.134181,0.261930,0.041844,0.041681,0.043086,0.043227,0.269872,0.130232,0.041383,0.135587,0.264257,0.038728,0.039383,0.040372,0.040186,0.252426,0.158706,0.035598,0.164841,0.251563,0.033590,0.034200,0.034780,0.034296,Xperia-Z
0.139098,0.086405,0.045710,0.166106,0.171935,0.094323,0.080041,0.055425,0.160957,0.179768,0.080879,0.053458,0.160520,0.134835,0.079471,0.100504,0.048940,0.161625,0.201008,0.150452,0.076435,0.163374,0.089514,0.044532,0.089076,0.043330,0.142279,Xperia-C
0.119200,0.174248,0.042212,0.183111,0.118005,0.036810,0.039472,0.041249,0.245695,0.122226,0.163724,0.045029,0.166859,0.125595,0.041955,0.039953,0.045106,0.249552,0.107108,0.192129,0.038005,0.197461,0.109460,0.036422,0.037097,0.037842,0.244476,Xperia-Z1
0.186243,0.163815,0.062264,0.166953,0.181439,0.061722,0.067410,0.066332,0.043822,0.214620,0.140807,0.065588,0.142755,0.204804,0.064495,0.065157,0.064175,0.037598,0.186659,0.193263,0.055007,0.196817,0.175007,0.055564,0.057200,0.054122,0.026362,Xperia-Z
0.136863,0.090679,0.037270,0.153136,0.172008,0.102787,0.078195,0.049985,0.179076,0.166920,0.086563,0.044362,0.147902,0.141939,0.086963,0.099933,0.045358,0.180060,0.185840,0.138551,0.065092,0.160386,0.101548,0.048916,0.100310,0.038922,0.160435,Xperia-C
0.178888,0.161443,0.059483,0.160706,0.177587,0.062012,0.068236,0.064941,0.066704,0.200149,0.143915,0.062725,0.142071,0.198104,0.064280,0.067180,0.062949,0.058628,0.176412,0.192764,0.053430,0.189284,0.173690,0.055899,0.057914,0.052560,0.048046,Xperia-Z
0.199465,0.192013,0.046648,0.194594,0.195404,0.044997,0.047860,0.046611,0.032408,0.220792,0.168738,0.046217,0.171348,0.221424,0.046142,0.046261,0.048054,0.031024,0.195999,0.215772,0.038966,0.216248,0.195679,0.037434,0.036631,0.038282,0.024986,Xperia-Z
0.225144,0.174861,0.024276,0.181442,0.228248,0.022809,0.022382,0.023640,0.097198,0.230305,0.171105,0.026341,0.173348,0.223452,0.024478,0.025883,0.026907,0.098183,0.217817,0.190088,0.022251,0.197546,0.215218,0.020303,0.019263,0.021164,0.096352,Xperia-Z1
0.188390,0.132929,0.030919,0.172567,0.206084,0.048078,0.041095,0.033724,0.146214,0.207724,0.125934,0.033153,0.162888,0.201032,0.044605,0.047605,0.031040,0.146020,0.201882,0.171972,0.033991,0.188755,0.167223,0.029935,0.040100,0.026850,0.139292,Xperia-C
0.193301,0.177709,0.054311,0.179106,0.195412,0.055219,0.057066,0.056693,0.031183,0.212323,0.152509,0.059891,0.153775,0.211461,0.060287,0.057943,0.059565,0.032247,0.191524,0.195598,0.049507,0.198726,0.192494,0.050880,0.049747,0.049204,0.022320,Xperia-Z1
0.180392,0.110613,0.047561,0.188722,0.210634,0.081911,0.074258,0.055528,0.050381,0.228034,0.104024,0.053982,0.177903,0.178000,0.071511,0.087606,0.050646,0.048294,0.234889,0.181440,0.067177,0.194538,0.124687,0.043896,0.072921,0.044854,0.035598,Xperia-C
0.176165,0.183173,0.059433,0.185579,0.175039,0.056127,0.059371,0.059580,0.045533,0.191896,0.165726,0.062134,0.165835,0.185323,0.060131,0.062887,0.060325,0.045743,0.154395,0.219525,0.055716,0.225423,0.146161,0.052642,0.055064,0.054303,0.036771,Xperia-Z1
0.140317,0.183049,0.037920,0.188543,0.152618,0.036166,0.035056,0.038028,0.188303,0.155629,0.175055,0.040155,0.181690,0.149700,0.036833,0.035281,0.037151,0.188505,0.135723,0.197996,0.034063,0.206657,0.139432,0.032270,0.033737,0.033162,0.186960,Xperia-Z1
0.229604,0.154713,0.048046,0.154958,0.232564,0.049548,0.052753,0.051021,0.026793,0.243822,0.142428,0.050262,0.141097,0.249890,0.049206,0.049935,0.049585,0.023774,0.221000,0.184250,0.041227,0.185060,0.229463,0.041524,0.041093,0.040848,0.015534,Xperia-Z
0.152833,0.113413,0.030554,0.154606,0.173271,0.068589,0.049390,0.037270,0.220074,0.180788,0.111482,0.032801,0.147319,0.162949,0.058911,0.056166,0.036177,0.213407,0.179222,0.149262,0.040925,0.167211,0.131544,0.039407,0.061218,0.028308,0.202902,Xperia-C
0.240692,0.135720,0.046730,0.137706,0.248485,0.049779,0.053884,0.051452,0.035553,0.258308,0.130500,0.047838,0.132084,0.250143,0.048619,0.051705,0.049347,0.031456,0.234252,0.167949,0.041078,0.171854,0.234341,0.043688,0.044268,0.040996,0.021573,Xperia-Z
