5S,0.151771,0.080546,0.100503,0.073381,0.141916,0.089416,0.103850,0.114095,0.144523,0.207104,0.070075,0.086459,0.077282,0.187619,0.088554,0.098532,0.085761,0.098614,0.197454,0.105410,0.087445,0.102946,0.178544,0.079006,0.087363,0.087014,0.074818
5S,0.177620,0.091510,0.094077,0.082661,0.175074,0.083954,0.096232,0.100667,0.098203,0.221456,0.079992,0.076255,0.091469,0.205400,0.080526,0.089929,0.084673,0.070301,0.205934,0.129597,0.075619,0.126188,0.191931,0.066810,0.076645,0.078821,0.048455
5S,0.228580,0.101776,0.067344,0.097033,0.220244,0.059789,0.068309,0.070301,0.086624,0.246874,0.094179,0.062868,0.099148,0.213428,0.062191,0.071245,0.062273,0.087794,0.233960,0.140827,0.058392,0.137358,0.199466,0.052418,0.055497,0.053896,0.068186
5S,0.213941,0.104096,0.070999,0.100749,0.222421,0.064388,0.072949,0.073483,0.076974,0.254820,0.089252,0.068638,0.094097,0.209321,0.065086,0.075208,0.066277,0.077302,0.227430,0.141115,0.060671,0.140622,0.198049,0.053999,0.060651,0.057366,0.060096
5S,0.118592,0.064880,0.111508,0.056154,0.118366,0.090545,0.106108,0.121569,0.212278,0.146843,0.049420,0.094261,0.062909,0.139288,0.105677,0.116087,0.100688,0.184827,0.143148,0.079335,0.099887,0.078021,0.147028,0.097834,0.100729,0.103891,0.150128
5S,0.144297,0.071368,0.110317,0.059871,0.128940,0.085474,0.096335,0.113972,0.189426,0.144523,0.060055,0.098265,0.070670,0.138384,0.101181,0.113767,0.096766,0.176388,0.157787,0.089785,0.098819,0.088964,0.146494,0.088554,0.094302,0.098450,0.136844
5S,0.133272,0.068781,0.111652,0.059275,0.126927,0.086665,0.099312,0.113171,0.200944,0.132923,0.062376,0.103521,0.068576,0.117483,0.098183,0.119454,0.096376,0.201109,0.153845,0.087014,0.101263,0.084899,0.139431,0.088471,0.098717,0.096479,0.149882
5S,0.132307,0.072929,0.110502,0.063566,0.127687,0.089272,0.098696,0.111056,0.193984,0.144277,0.065106,0.101324,0.073216,0.118304,0.095904,0.120049,0.091490,0.190330,0.156883,0.093563,0.103377,0.092537,0.130644,0.087671,0.098511,0.093953,0.142860
5S,0.108551,0.067816,0.112247,0.059522,0.114424,0.096027,0.105451,0.124012,0.211949,0.141731,0.058002,0.103952,0.065886,0.108202,0.100318,0.122123,0.098696,0.201088,0.146001,0.085248,0.105923,0.082928,0.125367,0.096027,0.099600,0.100195,0.158711
5S,0.110153,0.066379,0.114526,0.056976,0.105985,0.096787,0.106704,0.121836,0.220655,0.140602,0.055970,0.102392,0.066934,0.109475,0.102022,0.122431,0.097793,0.202382,0.141731,0.084468,0.109106,0.083934,0.117565,0.094220,0.104425,0.101694,0.162858
5S,0.107751,0.069295,0.112145,0.062601,0.108736,0.095924,0.105451,0.121651,0.216446,0.141033,0.059439,0.101201,0.066769,0.113171,0.102310,0.119700,0.095904,0.200472,0.139596,0.090894,0.106190,0.088348,0.125285,0.090976,0.098881,0.098429,0.161400
5S,0.143846,0.110543,0.090627,0.104219,0.147788,0.083749,0.098060,0.103665,0.117503,0.168792,0.095206,0.090422,0.100955,0.145324,0.087506,0.105307,0.091490,0.114998,0.142449,0.150785,0.088677,0.147151,0.128878,0.077877,0.087014,0.087876,0.089293
5S,0.123540,0.062519,0.122328,0.055148,0.093686,0.086172,0.110810,0.113130,0.232666,0.124669,0.057202,0.104425,0.063484,0.101920,0.101981,0.123129,0.099353,0.223837,0.149410,0.077918,0.113623,0.077713,0.107463,0.089026,0.109003,0.098881,0.176963
5S,0.133128,0.065312,0.119084,0.058105,0.108244,0.085084,0.106129,0.109968,0.214947,0.130828,0.058824,0.104507,0.063854,0.114444,0.102864,0.124587,0.094508,0.205585,0.157684,0.083605,0.106293,0.083359,0.119023,0.089375,0.102495,0.096869,0.161298
5S,0.119700,0.064367,0.115697,0.056339,0.104548,0.095185,0.106334,0.117401,0.220429,0.127461,0.056852,0.104158,0.064983,0.112576,0.103788,0.123581,0.097464,0.209137,0.147110,0.082743,0.105369,0.080813,0.124525,0.092372,0.105082,0.098470,0.163515
5S,0.111036,0.065004,0.117031,0.059706,0.103809,0.093686,0.109250,0.117976,0.222503,0.126619,0.058782,0.107279,0.067570,0.112884,0.100914,0.123581,0.097998,0.204373,0.140622,0.087178,0.104712,0.082681,0.125223,0.091551,0.105780,0.100072,0.162180
5S,0.133313,0.068309,0.111467,0.061513,0.121055,0.091880,0.104199,0.117955,0.190309,0.138343,0.061246,0.098019,0.069829,0.127071,0.104281,0.118838,0.101098,0.181275,0.152941,0.090771,0.101222,0.091264,0.134832,0.092804,0.099887,0.097341,0.138939
5S,0.139534,0.067365,0.106683,0.061328,0.134729,0.093235,0.100298,0.120337,0.176491,0.153947,0.059871,0.100441,0.068453,0.119002,0.102577,0.121507,0.097875,0.176327,0.162160,0.090237,0.102556,0.088389,0.137399,0.092763,0.099887,0.097546,0.129063
5S,0.146802,0.071964,0.102248,0.066153,0.147993,0.089354,0.098162,0.114793,0.162530,0.164418,0.062191,0.099292,0.070588,0.126681,0.100565,0.119290,0.097054,0.159922,0.168484,0.096807,0.095493,0.094220,0.146392,0.089026,0.094549,0.096048,0.118982
5S,0.134873,0.068679,0.096766,0.061390,0.163310,0.096561,0.096417,0.117524,0.164480,0.166533,0.062068,0.098203,0.069952,0.124977,0.096417,0.120912,0.097670,0.163269,0.159922,0.091859,0.094508,0.091305,0.160292,0.092167,0.093440,0.097115,0.119392
5S,0.146617,0.079232,0.092783,0.072231,0.177518,0.089888,0.094220,0.114916,0.132594,0.178277,0.073832,0.098511,0.079109,0.132656,0.092044,0.119536,0.093173,0.132861,0.161092,0.111118,0.092249,0.109455,0.162406,0.084037,0.092085,0.093481,0.094077
5S,0.149800,0.083790,0.094446,0.076789,0.164275,0.085967,0.096458,0.111796,0.136680,0.172241,0.075577,0.094877,0.082435,0.142860,0.093050,0.114834,0.090648,0.133477,0.161688,0.115286,0.091223,0.111631,0.159511,0.083564,0.092270,0.090011,0.094816
5S,0.099743,0.062581,0.115758,0.052356,0.107977,0.093358,0.103624,0.121712,0.242891,0.123088,0.054122,0.108777,0.062663,0.105985,0.101920,0.128796,0.095226,0.219423,0.127482,0.077692,0.109147,0.076460,0.129042,0.095267,0.107586,0.100544,0.176779
5S,0.178667,0.091058,0.095021,0.082825,0.168073,0.077056,0.092947,0.100811,0.113541,0.175649,0.080751,0.090709,0.085145,0.161421,0.091798,0.105677,0.090484,0.118366,0.181973,0.121261,0.086890,0.117873,0.166574,0.076768,0.085884,0.081983,0.080793
5S,0.181378,0.095206,0.094323,0.085310,0.166492,0.074695,0.090812,0.096027,0.115758,0.179735,0.085125,0.087958,0.085925,0.165794,0.087486,0.106006,0.088287,0.113684,0.187825,0.118571,0.086069,0.116415,0.169757,0.072087,0.087219,0.081716,0.080341
5S,0.176265,0.100092,0.089929,0.088779,0.169038,0.079273,0.092804,0.096438,0.107381,0.187825,0.087897,0.086685,0.091325,0.166944,0.086008,0.097280,0.087116,0.108921,0.187558,0.124279,0.083462,0.123540,0.167539,0.074900,0.081121,0.082846,0.074756
5S,0.151237,0.097546,0.097177,0.088081,0.151073,0.082127,0.096499,0.107320,0.128940,0.170024,0.094610,0.088040,0.092064,0.149471,0.086090,0.106929,0.092147,0.120624,0.169592,0.126270,0.091777,0.123252,0.151504,0.078637,0.087034,0.086295,0.085638
5S,0.165753,0.076214,0.101119,0.066215,0.164090,0.086747,0.095411,0.106355,0.138097,0.175362,0.063094,0.089539,0.073812,0.166636,0.096951,0.104425,0.094775,0.135407,0.178565,0.099949,0.087116,0.098881,0.176532,0.081347,0.086295,0.090709,0.100606
5S,0.171091,0.080361,0.099435,0.070896,0.166739,0.086295,0.099394,0.107874,0.117914,0.196243,0.073381,0.083421,0.081101,0.179242,0.092906,0.102679,0.088184,0.102844,0.189262,0.107792,0.085043,0.103336,0.181419,0.080505,0.086726,0.088595,0.077323
5S,0.205708,0.106272,0.069172,0.100811,0.225069,0.064757,0.066667,0.076276,0.085268,0.222975,0.095699,0.067242,0.102166,0.215686,0.069110,0.076029,0.070095,0.080998,0.196653,0.143907,0.061061,0.145509,0.211683,0.057838,0.058885,0.063279,0.061185
5S,0.118776,0.052561,0.113951,0.044862,0.123252,0.092660,0.102803,0.120522,0.230613,0.143168,0.038559,0.109126,0.052007,0.116005,0.103049,0.128283,0.094939,0.214865,0.151771,0.064819,0.107936,0.065743,0.141484,0.089868,0.110112,0.096150,0.172118
5S,0.170291,0.075926,0.097916,0.066810,0.168484,0.084673,0.091818,0.106847,0.137234,0.174561,0.064429,0.096171,0.075064,0.144441,0.095226,0.111631,0.093543,0.144934,0.178791,0.104753,0.090484,0.103193,0.162222,0.082723,0.088246,0.088738,0.100852
5S,0.149245,0.102310,0.091202,0.093029,0.156083,0.082743,0.096068,0.103973,0.125346,0.168319,0.094364,0.088287,0.096068,0.152058,0.089477,0.102638,0.089149,0.119639,0.149451,0.136659,0.091941,0.130972,0.143763,0.081614,0.085371,0.086377,0.093851
5S,0.141567,0.108141,0.094877,0.099127,0.151093,0.085412,0.096232,0.103193,0.120357,0.169182,0.090196,0.091387,0.096109,0.148383,0.088800,0.106786,0.093009,0.116148,0.142388,0.145262,0.090114,0.140622,0.136967,0.079437,0.087116,0.087198,0.090894
5S,0.156288,0.062191,0.113479,0.052294,0.131342,0.087609,0.103070,0.113151,0.180577,0.154912,0.057571,0.097238,0.066975,0.147131,0.101899,0.113561,0.097321,0.163392,0.176101,0.084755,0.100421,0.083441,0.151812,0.086603,0.093686,0.096273,0.126907
5S,0.118119,0.072867,0.108777,0.063710,0.120296,0.092208,0.100482,0.116970,0.206570,0.144420,0.062129,0.099559,0.067960,0.123848,0.100380,0.113253,0.097403,0.191048,0.145324,0.094775,0.101571,0.088328,0.133518,0.093912,0.093933,0.098306,0.150334
5S,0.125634,0.073524,0.108654,0.065147,0.118427,0.090566,0.100626,0.116005,0.201417,0.140745,0.063669,0.102248,0.070896,0.116887,0.099045,0.119166,0.098060,0.189282,0.150272,0.093933,0.101673,0.090401,0.127933,0.090627,0.098532,0.096130,0.150498
5S,0.142716,0.078041,0.103275,0.069192,0.140129,0.086952,0.101140,0.111385,0.167170,0.157499,0.067734,0.097998,0.075475,0.128077,0.098963,0.113931,0.092085,0.168237,0.157212,0.102987,0.098655,0.102392,0.138651,0.085864,0.094323,0.093994,0.125921
5S,0.164069,0.089560,0.096089,0.081018,0.155918,0.082456,0.094446,0.106683,0.129761,0.173103,0.077323,0.092147,0.084899,0.159799,0.088266,0.106847,0.092270,0.125346,0.176265,0.115573,0.088615,0.113890,0.159819,0.080957,0.086172,0.090134,0.088574
5S,0.172077,0.094097,0.092906,0.087055,0.173309,0.078883,0.091407,0.100503,0.109763,0.191295,0.086213,0.081429,0.089026,0.182959,0.084427,0.096376,0.090237,0.098039,0.187927,0.125654,0.081511,0.121733,0.177579,0.075619,0.080320,0.082681,0.066975
5S,0.156103,0.066851,0.102515,0.059173,0.164254,0.086993,0.093912,0.109599,0.160600,0.174253,0.066010,0.091449,0.070568,0.159758,0.096068,0.103275,0.095021,0.143599,0.184745,0.089642,0.089087,0.085433,0.185730,0.082948,0.085946,0.092947,0.103521
5S,0.192218,0.088266,0.091777,0.079848,0.185340,0.077364,0.092598,0.095021,0.097567,0.191890,0.083318,0.082702,0.089395,0.179961,0.087814,0.098388,0.090586,0.095945,0.195278,0.121425,0.081101,0.119187,0.182281,0.073011,0.082989,0.078452,0.066277
5S,0.167272,0.088533,0.095308,0.081614,0.167211,0.081388,0.096191,0.105533,0.116949,0.171769,0.074366,0.091859,0.081511,0.161133,0.093420,0.110810,0.094015,0.121117,0.170948,0.119392,0.086213,0.115943,0.165568,0.080567,0.090011,0.089436,0.081922
5S,0.119864,0.063669,0.113767,0.053034,0.118633,0.085002,0.099846,0.114526,0.231660,0.128549,0.054697,0.106149,0.065414,0.108161,0.099764,0.130254,0.096417,0.210594,0.141443,0.081059,0.111405,0.078000,0.127749,0.086008,0.107586,0.094323,0.172426
5S,0.121836,0.063197,0.114280,0.054204,0.126743,0.091654,0.095699,0.115163,0.217226,0.148732,0.054389,0.108408,0.064983,0.112514,0.094610,0.125983,0.092516,0.197865,0.148178,0.088492,0.109024,0.080012,0.130069,0.085351,0.104301,0.095534,0.159039
5S,0.161462,0.071923,0.096992,0.066174,0.166800,0.087260,0.094487,0.110810,0.144092,0.173801,0.065332,0.093810,0.072765,0.139945,0.099004,0.113746,0.096664,0.144934,0.177087,0.101324,0.093461,0.098265,0.162345,0.085843,0.089067,0.092106,0.100503
5S,0.157232,0.076501,0.111282,0.065784,0.133395,0.081532,0.103521,0.108572,0.162180,0.149964,0.063320,0.096828,0.072272,0.134812,0.099518,0.119064,0.098327,0.165897,0.168196,0.098902,0.101653,0.095308,0.140848,0.084221,0.097588,0.095329,0.117955
5S,0.187250,0.088430,0.088410,0.079253,0.184149,0.080156,0.092352,0.097793,0.102207,0.201601,0.077364,0.080464,0.084960,0.199528,0.087424,0.096889,0.086726,0.085043,0.194354,0.121445,0.075269,0.120439,0.196756,0.072929,0.079807,0.079786,0.059214
5S,0.189016,0.081573,0.095391,0.073771,0.154132,0.079417,0.093522,0.096725,0.136454,0.186223,0.071738,0.086008,0.081265,0.167539,0.085474,0.100051,0.090771,0.130931,0.195914,0.113582,0.090258,0.113808,0.153701,0.074859,0.082209,0.081593,0.094077
5S,0.169592,0.086008,0.099969,0.075085,0.157499,0.082948,0.095678,0.107361,0.125860,0.174192,0.074510,0.091592,0.082168,0.153906,0.093830,0.109640,0.093358,0.126804,0.178113,0.117585,0.090504,0.115840,0.153742,0.080587,0.087424,0.089108,0.087096
5S,0.141833,0.075926,0.104692,0.066790,0.152715,0.087732,0.096828,0.109106,0.164377,0.167704,0.070054,0.095021,0.075146,0.150498,0.093604,0.112288,0.094138,0.141546,0.158587,0.103932,0.094836,0.101899,0.158177,0.086911,0.091264,0.093728,0.110666
5S,0.126003,0.070054,0.107915,0.062560,0.134791,0.091284,0.098922,0.116497,0.191972,0.153886,0.062417,0.095822,0.072539,0.136249,0.096972,0.113007,0.094056,0.175054,0.146823,0.093522,0.096171,0.090299,0.145283,0.093522,0.095473,0.099682,0.139226
5S,0.197495,0.185525,0.049420,0.168484,0.195976,0.044082,0.045478,0.049379,0.064162,0.202238,0.188708,0.044513,0.161955,0.206262,0.043794,0.045006,0.046854,0.060671,0.179242,0.218520,0.043733,0.208664,0.178134,0.040201,0.040407,0.039503,0.051596
5S,0.202053,0.186839,0.048886,0.171461,0.206570,0.044205,0.046833,0.048599,0.044554,0.208541,0.196879,0.046073,0.164295,0.209465,0.043219,0.047161,0.042850,0.041515,0.186223,0.223878,0.042357,0.208788,0.186059,0.038723,0.041166,0.039565,0.033241
5S,0.205544,0.201499,0.045930,0.178770,0.201191,0.039257,0.042788,0.044061,0.040961,0.211970,0.205790,0.039893,0.171522,0.211765,0.038374,0.043363,0.040797,0.036526,0.187229,0.233179,0.039708,0.219033,0.183534,0.034534,0.037347,0.036033,0.029401
5S,0.210882,0.206160,0.037717,0.191500,0.208931,0.034309,0.037963,0.038785,0.033754,0.208603,0.218191,0.034719,0.183082,0.216220,0.034986,0.038990,0.035191,0.030017,0.189529,0.240550,0.034288,0.227122,0.190083,0.030654,0.032379,0.031578,0.023817
5S,0.216939,0.215584,0.033652,0.194826,0.212196,0.031249,0.034001,0.034411,0.027143,0.213838,0.224618,0.031516,0.184622,0.223961,0.029299,0.034165,0.032194,0.025788,0.191623,0.246073,0.030716,0.234925,0.191828,0.026650,0.030510,0.026876,0.020799
5S,0.217534,0.216035,0.032255,0.198255,0.214229,0.030654,0.031701,0.032871,0.026465,0.211251,0.226199,0.030449,0.189282,0.223714,0.029319,0.032276,0.032912,0.024597,0.193964,0.248188,0.027944,0.234945,0.191171,0.026732,0.029278,0.027348,0.020429
5S,0.206344,0.203039,0.042460,0.184088,0.202238,0.036382,0.040140,0.042316,0.042994,0.206817,0.207823,0.037881,0.171728,0.212997,0.037861,0.045231,0.039072,0.040591,0.186408,0.229114,0.037696,0.221374,0.186839,0.032461,0.038189,0.034986,0.032933
5S,0.210410,0.198994,0.040181,0.181029,0.208356,0.036978,0.040756,0.044164,0.039134,0.209814,0.205708,0.038374,0.166472,0.220470,0.038271,0.043835,0.040776,0.036280,0.191295,0.226527,0.039400,0.215050,0.192834,0.034658,0.037737,0.033836,0.028662
5S,0.204230,0.205564,0.041228,0.185710,0.201807,0.037799,0.040653,0.042850,0.040160,0.206447,0.215481,0.038867,0.174705,0.213079,0.036567,0.042090,0.037984,0.034781,0.182835,0.237142,0.036547,0.224679,0.184601,0.033344,0.038025,0.034042,0.028786
5S,0.206591,0.203080,0.042254,0.188708,0.196735,0.036978,0.040201,0.043507,0.041946,0.209301,0.208726,0.039544,0.172323,0.216898,0.035890,0.041638,0.038990,0.036690,0.184622,0.235479,0.035972,0.223981,0.183739,0.035068,0.037553,0.032420,0.031167
5S,0.200657,0.200739,0.042850,0.183677,0.196469,0.038025,0.044390,0.047059,0.046135,0.207617,0.205975,0.041330,0.172221,0.205010,0.038251,0.045519,0.040920,0.043158,0.184765,0.231147,0.040756,0.212422,0.182548,0.035417,0.041433,0.037491,0.034021
5S,0.197269,0.197084,0.045560,0.176368,0.193450,0.041721,0.046525,0.051227,0.050796,0.203080,0.202813,0.043897,0.166348,0.203675,0.040653,0.048106,0.043260,0.048168,0.178195,0.226773,0.043753,0.212360,0.179017,0.038148,0.043794,0.040550,0.037409
5S,0.199548,0.194272,0.043959,0.176327,0.198891,0.042213,0.047901,0.047818,0.049071,0.201766,0.204455,0.043835,0.169859,0.204168,0.039442,0.048783,0.043445,0.044246,0.181090,0.228087,0.041474,0.217616,0.177066,0.037163,0.043712,0.038559,0.035233
5S,0.200616,0.193758,0.046279,0.178606,0.198255,0.040715,0.045273,0.047018,0.049482,0.198912,0.204538,0.045293,0.169449,0.206160,0.041002,0.047695,0.042768,0.044184,0.183698,0.228703,0.042316,0.216713,0.175793,0.035438,0.042562,0.039195,0.035582
5S,0.200144,0.193348,0.045704,0.176553,0.197557,0.042542,0.046628,0.049913,0.047613,0.200287,0.201622,0.044965,0.165260,0.202300,0.042665,0.050919,0.046032,0.045950,0.182322,0.227287,0.041002,0.213962,0.180413,0.036485,0.042172,0.042029,0.034329
5S,0.201417,0.188071,0.046997,0.173678,0.201314,0.042829,0.047818,0.053321,0.044554,0.206529,0.194723,0.047921,0.165404,0.199466,0.044328,0.054060,0.044944,0.042624,0.188523,0.223139,0.042460,0.213572,0.179817,0.037512,0.044985,0.039051,0.030941
5S,0.199610,0.182261,0.050282,0.165404,0.201786,0.047141,0.051206,0.055846,0.046463,0.198091,0.193204,0.052664,0.161626,0.190391,0.047490,0.058167,0.050426,0.047942,0.186203,0.215255,0.047244,0.207905,0.177928,0.041372,0.046135,0.045088,0.032871
5S,0.208090,0.175033,0.051494,0.161400,0.207946,0.048044,0.052664,0.055846,0.039483,0.204127,0.180454,0.056894,0.156226,0.196838,0.050775,0.061246,0.053916,0.039524,0.189673,0.210677,0.047757,0.203059,0.182712,0.043609,0.048434,0.046525,0.027554
5S,0.208705,0.174192,0.054142,0.161133,0.207782,0.048352,0.050734,0.055580,0.039380,0.202813,0.182918,0.056134,0.154543,0.195647,0.051781,0.059973,0.054040,0.042152,0.190904,0.207782,0.046710,0.202525,0.185443,0.043979,0.047798,0.047203,0.027656
5S,0.203757,0.170824,0.054820,0.158403,0.205482,0.049851,0.055580,0.060117,0.041166,0.203080,0.171646,0.057017,0.151319,0.194066,0.056195,0.066810,0.057058,0.042809,0.188379,0.205112,0.050755,0.196325,0.183267,0.047798,0.049482,0.050036,0.028847
5S,0.199035,0.172056,0.056914,0.154173,0.201150,0.051021,0.056237,0.062006,0.047408,0.202957,0.164788,0.063033,0.145693,0.185381,0.058474,0.068042,0.062581,0.049050,0.185833,0.202566,0.054245,0.188728,0.179715,0.047777,0.053752,0.051740,0.035643
5S,0.195442,0.170763,0.056421,0.157540,0.205646,0.051596,0.054779,0.063299,0.044513,0.200760,0.166615,0.062170,0.147911,0.188666,0.056237,0.066400,0.060754,0.050488,0.182240,0.199343,0.053752,0.195380,0.181562,0.047736,0.053403,0.051986,0.034596
5S,0.198337,0.158341,0.061739,0.143538,0.199199,0.057756,0.061944,0.065229,0.053916,0.202074,0.159183,0.063402,0.143189,0.184047,0.062868,0.071553,0.062355,0.051329,0.185135,0.195565,0.056401,0.184088,0.178380,0.052274,0.055230,0.054471,0.038456
5S,0.197454,0.166328,0.061267,0.147972,0.189426,0.056791,0.061226,0.068001,0.051535,0.196735,0.165466,0.062396,0.147931,0.183534,0.060322,0.069356,0.063217,0.051042,0.180413,0.201355,0.057099,0.194908,0.170065,0.050713,0.056113,0.054348,0.034986
5S,0.195750,0.168258,0.062252,0.153393,0.187414,0.055621,0.063669,0.065599,0.048044,0.199856,0.161565,0.064141,0.145817,0.185751,0.060754,0.069500,0.064121,0.048496,0.174027,0.205934,0.058454,0.202341,0.154584,0.051637,0.059049,0.057571,0.036403
5S,0.193738,0.185197,0.058064,0.166533,0.187455,0.055251,0.060281,0.062006,0.031475,0.201909,0.172693,0.060281,0.154296,0.187168,0.059768,0.067488,0.060836,0.035561,0.169141,0.223940,0.056195,0.210020,0.155508,0.051247,0.055374,0.055477,0.023098
5S,0.181049,0.148014,0.074202,0.136085,0.172528,0.066071,0.077507,0.083400,0.061144,0.187948,0.139986,0.071102,0.133806,0.175957,0.070958,0.082743,0.075803,0.061698,0.158259,0.190925,0.072498,0.183082,0.140335,0.064080,0.074592,0.070095,0.046135
5S,0.196777,0.178955,0.055621,0.169818,0.192301,0.054142,0.056688,0.062396,0.033303,0.199199,0.176943,0.055621,0.157807,0.195155,0.055538,0.063443,0.060733,0.035561,0.165404,0.228046,0.051514,0.220183,0.159635,0.046812,0.051186,0.050713,0.026507
5S,0.153352,0.101489,0.088718,0.093933,0.160969,0.082599,0.085474,0.096417,0.137050,0.162612,0.091058,0.086172,0.095945,0.158772,0.087219,0.097485,0.089231,0.131506,0.147562,0.136824,0.083975,0.129206,0.158423,0.077549,0.081347,0.082538,0.102577
5S,0.180289,0.165691,0.065558,0.147788,0.177312,0.062396,0.070116,0.073134,0.057715,0.182630,0.156083,0.064511,0.144913,0.182651,0.067077,0.076009,0.070198,0.055929,0.154522,0.210266,0.061308,0.202505,0.148712,0.056216,0.063135,0.060220,0.043117
5S,0.184478,0.165342,0.064121,0.152284,0.184909,0.060179,0.065722,0.071594,0.051370,0.184868,0.163577,0.064572,0.144770,0.185032,0.064613,0.072539,0.067242,0.052787,0.166574,0.210184,0.059481,0.199405,0.156391,0.054327,0.057078,0.058803,0.037758
5S,0.186716,0.174479,0.060528,0.156308,0.188092,0.058803,0.062129,0.066092,0.046854,0.188543,0.167170,0.062786,0.152182,0.188071,0.061677,0.067570,0.062848,0.049153,0.163371,0.219567,0.055826,0.205215,0.160435,0.049605,0.056257,0.055333,0.034391
5S,0.193984,0.178934,0.056996,0.162345,0.190966,0.055272,0.059891,0.060507,0.041105,0.187311,0.180495,0.058454,0.158793,0.190822,0.055805,0.063628,0.061801,0.042891,0.166800,0.226424,0.050364,0.215029,0.163905,0.046977,0.051329,0.049851,0.029319
5S,0.196818,0.186634,0.054040,0.171440,0.194477,0.049872,0.055005,0.058454,0.033261,0.193861,0.190165,0.053650,0.164767,0.192526,0.052602,0.059460,0.057448,0.035520,0.169531,0.231290,0.048065,0.220142,0.162365,0.046504,0.049071,0.048250,0.024782
5S,0.199897,0.193861,0.052623,0.175649,0.191315,0.048681,0.051843,0.054532,0.031598,0.194805,0.193286,0.052192,0.168381,0.195442,0.050364,0.056257,0.054840,0.034432,0.174890,0.232112,0.046114,0.223201,0.165876,0.044164,0.046607,0.044143,0.022893
5S,0.200164,0.195894,0.051247,0.179653,0.191746,0.047305,0.050056,0.052951,0.030982,0.197331,0.197516,0.049769,0.168915,0.197967,0.049872,0.054060,0.052643,0.031927,0.174027,0.236629,0.043692,0.222688,0.167334,0.042419,0.045581,0.044287,0.023345
5S,0.195483,0.202813,0.047100,0.183903,0.196633,0.047203,0.048558,0.050775,0.027533,0.197742,0.203881,0.048804,0.171728,0.201294,0.046956,0.050447,0.049482,0.029668,0.168402,0.242809,0.042152,0.230264,0.170311,0.039832,0.042644,0.042172,0.021415
5S,0.194190,0.201992,0.043897,0.187948,0.200411,0.042049,0.042152,0.047675,0.039688,0.197228,0.202874,0.046607,0.172795,0.201540,0.046012,0.044390,0.047387,0.041166,0.168566,0.239852,0.039626,0.226979,0.174397,0.040304,0.037306,0.039832,0.033138
5S,0.196161,0.212997,0.040858,0.190720,0.199302,0.039914,0.040160,0.043609,0.036280,0.194477,0.218951,0.041372,0.182035,0.205092,0.040797,0.041515,0.041125,0.034637,0.171071,0.242644,0.036916,0.234986,0.177333,0.036156,0.035992,0.035623,0.029278
5S,0.195586,0.201335,0.045273,0.188605,0.195401,0.044164,0.043856,0.046936,0.038846,0.194641,0.210656,0.042891,0.177887,0.204825,0.042706,0.046689,0.044410,0.035294,0.171687,0.245334,0.039791,0.223447,0.173350,0.038374,0.041762,0.037717,0.028539
5S,0.203347,0.198091,0.046874,0.176430,0.193594,0.044657,0.047901,0.050508,0.038600,0.194970,0.209157,0.043794,0.173658,0.204045,0.045170,0.047777,0.044492,0.036937,0.169120,0.238908,0.041844,0.223673,0.176512,0.037676,0.041495,0.040981,0.029792
5S,0.199446,0.196879,0.047161,0.183020,0.194148,0.045683,0.046176,0.047572,0.039914,0.193183,0.209465,0.044041,0.172036,0.209896,0.042973,0.046751,0.046053,0.035602,0.168155,0.235972,0.043117,0.224002,0.176430,0.037984,0.041248,0.042439,0.030654
5S,0.196304,0.193943,0.049790,0.173268,0.192424,0.047100,0.051227,0.052130,0.043815,0.191295,0.199117,0.047079,0.166389,0.208315,0.046730,0.052069,0.049030,0.039975,0.166451,0.233713,0.044492,0.218930,0.172303,0.040160,0.045909,0.045622,0.032420
5S,0.188749,0.181419,0.057612,0.163495,0.185197,0.052479,0.057140,0.059234,0.054676,0.187701,0.181337,0.054430,0.154317,0.201109,0.054040,0.059522,0.056462,0.051083,0.166841,0.216282,0.053485,0.204969,0.169941,0.047264,0.051165,0.049790,0.040263
5S,0.182610,0.166246,0.063402,0.152264,0.176779,0.059604,0.068083,0.066872,0.064141,0.182589,0.160682,0.060117,0.140622,0.192958,0.063546,0.071923,0.064634,0.062930,0.152140,0.204989,0.060302,0.194333,0.158546,0.057653,0.062725,0.058023,0.051288
5S,0.165260,0.151114,0.074920,0.133888,0.161195,0.062355,0.069664,0.072292,0.109311,0.169182,0.142942,0.066708,0.127215,0.176409,0.068576,0.075495,0.070465,0.103008,0.145344,0.183164,0.070999,0.174972,0.149861,0.059871,0.065455,0.060774,0.089560
5S,0.175403,0.162427,0.059522,0.144441,0.176286,0.051350,0.056093,0.056421,0.118058,0.176039,0.159162,0.054142,0.138795,0.185114,0.058290,0.061000,0.054902,0.112555,0.157438,0.194908,0.053650,0.182712,0.160066,0.049112,0.051535,0.049071,0.101509
5S,0.177785,0.169182,0.061842,0.149348,0.175957,0.051227,0.057448,0.057119,0.100092,0.180269,0.165650,0.056729,0.143784,0.189057,0.058228,0.059111,0.053896,0.093276,0.160209,0.201992,0.056811,0.184416,0.169983,0.046710,0.050200,0.046546,0.083133
5S,0.188892,0.165979,0.053670,0.153927,0.190740,0.048332,0.052664,0.053793,0.092003,0.189323,0.172282,0.048106,0.147767,0.205277,0.049687,0.052069,0.051370,0.084119,0.174438,0.199569,0.046340,0.188728,0.182445,0.043733,0.044657,0.043199,0.076891
