@RELATION iphone-complete

@ATTRIBUTE attribute_0 REAL
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 REAL
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 REAL
@ATTRIBUTE attribute_14 REAL
@ATTRIBUTE attribute_15 REAL
@ATTRIBUTE attribute_16 REAL
@ATTRIBUTE attribute_17 REAL
@ATTRIBUTE attribute_18 REAL
@ATTRIBUTE attribute_19 REAL
@ATTRIBUTE attribute_20 REAL
@ATTRIBUTE attribute_21 REAL
@ATTRIBUTE attribute_22 REAL
@ATTRIBUTE attribute_23 REAL
@ATTRIBUTE attribute_24 REAL
@ATTRIBUTE attribute_25 REAL
@ATTRIBUTE attribute_26 REAL
@ATTRIBUTE attribute_27 {iphone-4,iphone-4S,iphone-5S,iphone-5}

@DATA
0.160269,0.088090,0.092722,0.092343,0.150546,0.087510,0.106795,0.101148,0.120578,0.165497,0.073750,0.086905,0.097048,0.156241,0.097338,0.113973,0.090418,0.118830,0.144979,0.120264,0.087187,0.139832,0.139799,0.087735,0.102018,0.085931,0.092254,iphone-5
0.272711,0.171676,0.025915,0.179418,0.264543,0.023926,0.025706,0.025416,0.010690,0.273170,0.166206,0.027663,0.160720,0.277061,0.027704,0.027398,0.027768,0.012309,0.216474,0.228638,0.023813,0.244145,0.207049,0.023781,0.024264,0.022427,0.009409,iphone-5
0.198155,0.072800,0.081355,0.075466,0.193733,0.080582,0.102252,0.094744,0.100914,0.217449,0.053498,0.076264,0.084013,0.181407,0.088186,0.114384,0.082040,0.102759,0.186491,0.117694,0.077778,0.147630,0.156950,0.076820,0.095517,0.075571,0.065550,iphone-4S
0.237475,0.092794,0.071253,0.095348,0.219793,0.067330,0.079824,0.076191,0.059991,0.254763,0.070560,0.065219,0.097877,0.218407,0.074411,0.089959,0.067467,0.061336,0.215282,0.146776,0.065098,0.169428,0.171080,0.059540,0.074177,0.059967,0.038651,iphone-4S
0.183744,0.055093,0.099166,0.050203,0.166488,0.097861,0.106328,0.095904,0.145213,0.180948,0.046433,0.093028,0.055005,0.170870,0.104338,0.111081,0.090820,0.147477,0.188585,0.081436,0.087276,0.086511,0.181141,0.094341,0.100979,0.086849,0.092883,iphone-5
0.182200,0.185720,0.043459,0.206827,0.203499,0.045438,0.034454,0.035238,0.063166,0.193865,0.190666,0.043678,0.204912,0.187518,0.042868,0.036792,0.035045,0.064656,0.143558,0.230605,0.038668,0.256735,0.157329,0.040762,0.034942,0.035083,0.062318,iphone-4
0.195980,0.085157,0.090748,0.082475,0.192718,0.078334,0.077859,0.088315,0.108414,0.187675,0.078793,0.086938,0.084996,0.179482,0.082652,0.088396,0.081073,0.129996,0.190430,0.111556,0.078245,0.118081,0.193676,0.074725,0.073251,0.077682,0.082354,iphone-5S
0.206002,0.070729,0.081581,0.074999,0.196391,0.079623,0.104024,0.097281,0.089370,0.228163,0.052789,0.075104,0.083748,0.189173,0.088613,0.116462,0.079615,0.086333,0.197366,0.116953,0.075507,0.150046,0.164990,0.075563,0.094639,0.074218,0.050719,iphone-4S
0.209192,0.168438,0.040375,0.170395,0.215556,0.038692,0.039771,0.040287,0.077295,0.206880,0.166851,0.041358,0.165578,0.213477,0.041842,0.042293,0.042816,0.078906,0.179514,0.208700,0.033705,0.213437,0.190285,0.035018,0.034261,0.034430,0.070649,iphone-5S
0.249387,0.196832,0.028917,0.192297,0.238583,0.027800,0.024832,0.025513,0.015840,0.241936,0.191976,0.031063,0.197603,0.239867,0.030651,0.025474,0.025796,0.015634,0.213096,0.237658,0.027119,0.241358,0.199581,0.022789,0.022391,0.021903,0.014105,iphone-4
0.178185,0.091167,0.086599,0.094365,0.169839,0.084553,0.099803,0.094534,0.100955,0.175398,0.081540,0.083675,0.103951,0.167374,0.094035,0.107294,0.086615,0.100117,0.155395,0.129174,0.082314,0.149603,0.151182,0.084247,0.091723,0.081790,0.074572,iphone-5
0.254852,0.108285,0.038619,0.117292,0.254835,0.039030,0.040569,0.040287,0.106231,0.260885,0.100769,0.039618,0.110742,0.252548,0.042317,0.045515,0.038490,0.109115,0.236573,0.148161,0.034688,0.157095,0.221034,0.033383,0.036686,0.033206,0.099174,iphone-4S
0.147172,0.079088,0.101345,0.081511,0.129781,0.092906,0.120788,0.111077,0.136331,0.161811,0.066379,0.088677,0.090935,0.154645,0.103275,0.118899,0.093666,0.121712,0.141320,0.113233,0.092229,0.138097,0.133107,0.094364,0.104076,0.086911,0.096664,iphone-5
0.193030,0.176137,0.055715,0.183639,0.187981,0.052709,0.040954,0.041584,0.068253,0.187711,0.168711,0.053223,0.192824,0.190358,0.056023,0.042303,0.040261,0.068587,0.140514,0.227239,0.051758,0.244402,0.133551,0.049523,0.044281,0.041879,0.066853,iphone-4
0.188559,0.151433,0.028866,0.161633,0.187840,0.028519,0.023432,0.024665,0.205054,0.187364,0.154002,0.030163,0.159231,0.189561,0.027877,0.023676,0.023368,0.204758,0.159038,0.187030,0.026322,0.197680,0.160592,0.025320,0.020670,0.020683,0.202664,iphone-4
0.205019,0.135063,0.063810,0.140226,0.197640,0.062239,0.070625,0.066629,0.058751,0.209699,0.117670,0.061884,0.135079,0.207468,0.067016,0.075466,0.063254,0.062464,0.171241,0.179289,0.060265,0.193596,0.165779,0.059999,0.068111,0.056616,0.045104,iphone-5
0.178161,0.109131,0.072776,0.118339,0.167149,0.067588,0.080541,0.077271,0.129045,0.181166,0.095992,0.070754,0.117139,0.170943,0.074193,0.087671,0.071398,0.130745,0.149257,0.147992,0.069900,0.170693,0.135409,0.068869,0.074878,0.067837,0.115165,iphone-5
0.188420,0.098347,0.081881,0.102597,0.186387,0.079376,0.093728,0.090360,0.078904,0.195360,0.090853,0.080546,0.110995,0.177312,0.085104,0.100092,0.081491,0.078247,0.172015,0.143291,0.075844,0.158526,0.163228,0.074366,0.081901,0.073196,0.057633,iphone-4S
0.282161,0.108640,0.046876,0.119459,0.270061,0.046184,0.049615,0.046860,0.030145,0.286068,0.094744,0.047634,0.112289,0.271922,0.051645,0.054626,0.047440,0.033633,0.255834,0.156950,0.040698,0.175905,0.229597,0.038933,0.042220,0.037371,0.022492,iphone-4S
0.174173,0.067088,0.110025,0.059967,0.146389,0.081854,0.092013,0.099118,0.169372,0.171289,0.063262,0.093753,0.071318,0.168977,0.089942,0.094252,0.091441,0.155766,0.173368,0.092625,0.095855,0.094897,0.164796,0.083377,0.084851,0.088251,0.121980,iphone-5S
0.131768,0.062335,0.097901,0.064108,0.122745,0.087743,0.105812,0.094220,0.233367,0.131043,0.050510,0.091618,0.071132,0.114118,0.095533,0.119370,0.084408,0.242268,0.125227,0.081387,0.093205,0.100576,0.115616,0.090885,0.109244,0.084642,0.199219,iphone-5
0.198111,0.133682,0.068309,0.142819,0.197762,0.070855,0.075475,0.073812,0.039175,0.221538,0.108634,0.069274,0.132594,0.203080,0.072765,0.082784,0.067426,0.041905,0.180967,0.173432,0.062766,0.191171,0.171399,0.063012,0.067858,0.060158,0.029237,iphone-4S
0.212839,0.150958,0.057269,0.160939,0.211567,0.057886,0.054571,0.052747,0.041224,0.209627,0.147232,0.056781,0.166450,0.214444,0.059967,0.054584,0.050692,0.040222,0.183446,0.188328,0.049292,0.209126,0.185360,0.053223,0.049985,0.046106,0.035135,iphone-4
0.303500,0.130688,0.024747,0.154074,0.297233,0.024860,0.026085,0.025545,0.013268,0.305361,0.125186,0.026608,0.136891,0.306634,0.028042,0.030040,0.026028,0.015209,0.267990,0.179442,0.022766,0.204374,0.248624,0.022065,0.023072,0.021380,0.010287,iphone-4S
0.191251,0.070995,0.082257,0.072171,0.185878,0.079607,0.102018,0.096588,0.119233,0.212462,0.050856,0.077432,0.080936,0.170701,0.088283,0.117243,0.081621,0.120466,0.182720,0.113401,0.080211,0.142780,0.149595,0.076344,0.097684,0.074854,0.082410,iphone-4S
0.193327,0.198789,0.046546,0.179222,0.191336,0.038456,0.044698,0.045088,0.062540,0.205297,0.202423,0.042172,0.165815,0.202998,0.041679,0.045067,0.040016,0.054532,0.182548,0.226732,0.040304,0.213962,0.173452,0.036896,0.040160,0.036629,0.049317,iphone-5S
0.159882,0.084328,0.094486,0.085536,0.147887,0.088500,0.110525,0.102703,0.126153,0.154541,0.072051,0.088637,0.094937,0.150151,0.099094,0.115995,0.093326,0.131268,0.135925,0.118903,0.088106,0.139252,0.132823,0.092198,0.102348,0.089250,0.101196,iphone-5
0.206501,0.160293,0.057744,0.165272,0.202119,0.056616,0.061731,0.062142,0.027583,0.215781,0.128948,0.060998,0.145873,0.214557,0.065074,0.072051,0.062931,0.033786,0.161421,0.207975,0.055311,0.223209,0.158142,0.056068,0.059153,0.055794,0.022927,iphone-5
0.215233,0.139687,0.057687,0.151754,0.208281,0.057405,0.065437,0.062923,0.041592,0.222186,0.126137,0.060418,0.136102,0.216683,0.062110,0.069843,0.061498,0.045024,0.181560,0.187949,0.054070,0.203351,0.173924,0.054078,0.059282,0.054948,0.030837,iphone-5
0.214947,0.213530,0.035109,0.194826,0.210635,0.031783,0.034883,0.037429,0.026856,0.215337,0.221640,0.035089,0.181419,0.218663,0.032440,0.037327,0.033015,0.025069,0.197105,0.242419,0.031947,0.232502,0.188584,0.026301,0.032255,0.028909,0.019977,iphone-5S
0.187537,0.110071,0.078986,0.117442,0.181152,0.075988,0.091715,0.089950,0.067159,0.177456,0.104466,0.076317,0.128365,0.181953,0.087219,0.095616,0.081840,0.066769,0.145098,0.163125,0.071861,0.187291,0.152140,0.076091,0.081080,0.074982,0.048332,iphone-5
0.201786,0.212524,0.040201,0.191089,0.198891,0.037943,0.041679,0.043055,0.032830,0.199261,0.224022,0.037573,0.179694,0.211375,0.038394,0.040489,0.039031,0.030161,0.175649,0.245847,0.034904,0.234042,0.179325,0.034534,0.035499,0.035027,0.025172,iphone-5S
0.174326,0.106247,0.079663,0.111395,0.176389,0.077408,0.086519,0.086422,0.101631,0.182205,0.086164,0.077907,0.106964,0.175108,0.085488,0.096943,0.080147,0.109075,0.149490,0.143843,0.073605,0.162525,0.154332,0.077955,0.082451,0.075861,0.079937,iphone-5
0.154711,0.074814,0.098175,0.075498,0.135151,0.088557,0.110678,0.098200,0.164216,0.153269,0.062231,0.093253,0.083095,0.136263,0.096580,0.120595,0.088541,0.166174,0.145769,0.100705,0.093213,0.119523,0.126612,0.090329,0.109518,0.085834,0.128497,iphone-5
0.115954,0.055802,0.098780,0.056946,0.128723,0.108559,0.096605,0.110815,0.227816,0.102638,0.053941,0.094067,0.071736,0.102372,0.117139,0.118726,0.095896,0.243485,0.129826,0.071889,0.097233,0.085600,0.122689,0.107520,0.110831,0.094494,0.179917,iphone-5S
0.242107,0.098812,0.064438,0.104153,0.241439,0.064261,0.071237,0.072034,0.041519,0.264945,0.078898,0.062505,0.105224,0.237781,0.068337,0.080122,0.061836,0.040351,0.213534,0.153357,0.058283,0.185677,0.186603,0.056285,0.067056,0.055746,0.023458,iphone-4S
0.191340,0.090394,0.087179,0.091264,0.173464,0.081830,0.095324,0.088243,0.100963,0.182374,0.076505,0.079107,0.096846,0.183437,0.091465,0.101269,0.082451,0.106545,0.169823,0.121714,0.077263,0.142087,0.167213,0.079808,0.089290,0.077939,0.074862,iphone-5
0.214774,0.149563,0.055109,0.158537,0.207516,0.054183,0.061731,0.058211,0.040375,0.225239,0.130882,0.055705,0.143851,0.218343,0.058251,0.066001,0.058203,0.043525,0.176961,0.197084,0.054940,0.214235,0.159850,0.052668,0.058630,0.053555,0.032078,iphone-5
0.195586,0.188810,0.045396,0.172405,0.198481,0.042460,0.042275,0.047120,0.067467,0.209650,0.188153,0.043794,0.155898,0.212894,0.044513,0.044061,0.042316,0.058721,0.189180,0.214126,0.040057,0.204620,0.187866,0.040283,0.036198,0.038251,0.049420,iphone-5S
0.174681,0.101784,0.083409,0.109026,0.167125,0.078995,0.091143,0.089153,0.104684,0.172482,0.087783,0.076779,0.111258,0.183220,0.087284,0.095219,0.081887,0.104088,0.142144,0.141314,0.074467,0.161324,0.157643,0.078979,0.082539,0.079043,0.082547,iphone-5
0.153140,0.081121,0.090829,0.084287,0.144947,0.083675,0.102203,0.093390,0.166408,0.155315,0.066339,0.085004,0.087848,0.145809,0.094558,0.107278,0.084634,0.173215,0.135715,0.109445,0.085826,0.130052,0.131123,0.087034,0.098208,0.083047,0.139550,iphone-5
0.151021,0.076465,0.107004,0.068482,0.141306,0.082056,0.093213,0.100310,0.180143,0.148717,0.071342,0.096878,0.078890,0.147654,0.092456,0.098691,0.091787,0.173585,0.147291,0.100632,0.095283,0.102437,0.150949,0.087115,0.088541,0.093173,0.134579,iphone-5S
0.193659,0.193569,0.038552,0.200827,0.193479,0.034582,0.032077,0.031833,0.081420,0.191694,0.199735,0.034672,0.205555,0.191745,0.034441,0.031898,0.032450,0.077810,0.162160,0.236887,0.031987,0.249515,0.157329,0.028545,0.028699,0.029534,0.075344,iphone-4
0.222441,0.160928,0.037532,0.165979,0.223386,0.036095,0.036916,0.035828,0.080895,0.222256,0.166205,0.033775,0.167108,0.227287,0.035376,0.035315,0.033118,0.079561,0.202115,0.186326,0.031290,0.199959,0.212483,0.030798,0.030818,0.029237,0.076974,iphone-4S
0.190191,0.183472,0.049882,0.189009,0.187210,0.049947,0.038295,0.039194,0.072800,0.187326,0.177383,0.050049,0.194481,0.187930,0.051874,0.039117,0.037332,0.074509,0.141978,0.231402,0.046953,0.249335,0.134501,0.046054,0.038770,0.038167,0.072839,iphone-4
0.235513,0.193389,0.026695,0.218709,0.245314,0.028365,0.023368,0.022956,0.005691,0.233534,0.209088,0.028339,0.210231,0.232596,0.028866,0.025513,0.025102,0.006731,0.204990,0.236810,0.022789,0.258739,0.205169,0.024100,0.021132,0.020875,0.005395,iphone-4
0.162764,0.155531,0.038680,0.178012,0.200712,0.042496,0.029521,0.031743,0.160541,0.177974,0.165114,0.039798,0.178179,0.174968,0.038603,0.031512,0.032399,0.161453,0.126807,0.199851,0.034839,0.226045,0.156186,0.038539,0.027555,0.032797,0.157381,iphone-4
0.233133,0.185339,0.036670,0.173545,0.235486,0.034358,0.034761,0.036525,0.030185,0.229138,0.181947,0.036879,0.178024,0.230128,0.036436,0.038192,0.037113,0.032142,0.211576,0.218915,0.029702,0.212511,0.212639,0.029565,0.030120,0.031127,0.023845,iphone-5S
0.194841,0.219018,0.038205,0.215459,0.218555,0.040595,0.030279,0.032540,0.010508,0.206942,0.216757,0.041275,0.221433,0.196472,0.040595,0.033850,0.031576,0.011099,0.154889,0.266369,0.035379,0.266806,0.167003,0.036509,0.030677,0.032232,0.010136,iphone-4
0.251742,0.084811,0.053112,0.088927,0.249817,0.053973,0.059194,0.058412,0.100012,0.262464,0.068716,0.053692,0.090651,0.239803,0.060241,0.068361,0.053579,0.102493,0.237644,0.123374,0.047988,0.145205,0.213727,0.047666,0.054320,0.045741,0.084336,iphone-4S
0.255222,0.165521,0.031989,0.168123,0.251202,0.029436,0.030950,0.031361,0.036194,0.258807,0.159157,0.031127,0.159447,0.261393,0.031216,0.031933,0.031256,0.035663,0.205470,0.220977,0.030193,0.227228,0.199219,0.028445,0.029420,0.027905,0.031144,iphone-5
0.209100,0.169135,0.025487,0.171101,0.205491,0.019642,0.017266,0.021505,0.161273,0.197693,0.174685,0.026181,0.176779,0.201983,0.019963,0.019449,0.021916,0.161350,0.170780,0.209884,0.025937,0.216346,0.166039,0.017831,0.015454,0.018537,0.159192,iphone-4
0.203375,0.145833,0.066871,0.140814,0.201289,0.057808,0.066452,0.067080,0.050477,0.207991,0.122681,0.065501,0.130068,0.211600,0.067265,0.069706,0.067459,0.057727,0.177106,0.188343,0.057268,0.191413,0.180247,0.055464,0.055665,0.059008,0.035486,iphone-5S
0.268546,0.116937,0.046345,0.123865,0.266492,0.043493,0.049970,0.048141,0.036211,0.278906,0.105796,0.044009,0.117944,0.264849,0.050195,0.054320,0.044879,0.039103,0.245418,0.160857,0.041656,0.178137,0.224715,0.038925,0.046892,0.038386,0.025013,iphone-4S
0.187801,0.195586,0.045605,0.212440,0.223077,0.052041,0.035687,0.037845,0.009917,0.203692,0.197783,0.049626,0.214380,0.196549,0.051668,0.038783,0.036972,0.010547,0.136827,0.248744,0.040158,0.266601,0.171435,0.049741,0.037229,0.039734,0.009532,iphone-4
0.203754,0.136263,0.065074,0.131341,0.209957,0.057760,0.062408,0.066484,0.066959,0.205550,0.123785,0.062005,0.132042,0.210634,0.064067,0.066911,0.066226,0.068780,0.188021,0.167930,0.054449,0.173384,0.198477,0.056471,0.055399,0.058307,0.047561,iphone-5S
0.210182,0.125871,0.046876,0.140621,0.210843,0.043106,0.048769,0.048858,0.124872,0.214218,0.120989,0.046506,0.130737,0.210585,0.046739,0.053361,0.048294,0.128570,0.172022,0.171515,0.045781,0.188513,0.173360,0.041205,0.045668,0.044226,0.117711,iphone-5
0.146075,0.079244,0.097958,0.081677,0.127651,0.086213,0.111564,0.099883,0.169735,0.141838,0.066581,0.089717,0.088613,0.131276,0.096653,0.121263,0.092351,0.171708,0.130672,0.107544,0.095485,0.125637,0.116212,0.088581,0.106561,0.088025,0.141282,iphone-5
0.223346,0.081444,0.074773,0.083651,0.210360,0.074524,0.088903,0.085512,0.077488,0.239892,0.060128,0.071543,0.088186,0.198421,0.081975,0.104427,0.074910,0.080517,0.205510,0.130616,0.070214,0.159584,0.167817,0.067676,0.083321,0.065977,0.049285,iphone-4S
0.153352,0.101489,0.088718,0.093933,0.160969,0.082599,0.085474,0.096417,0.137050,0.162612,0.091058,0.086172,0.095945,0.158772,0.087219,0.097485,0.089231,0.131506,0.147562,0.136824,0.083975,0.129206,0.158423,0.077549,0.081347,0.082538,0.102577,iphone-5S
0.192830,0.142063,0.056616,0.146921,0.193265,0.051009,0.055061,0.059033,0.103202,0.191622,0.144544,0.055649,0.150554,0.191018,0.053426,0.056624,0.054578,0.101986,0.167616,0.184444,0.049358,0.197390,0.166391,0.049076,0.048391,0.048681,0.088653,iphone-5S
0.199692,0.142901,0.066790,0.148363,0.184252,0.065435,0.073422,0.069069,0.050077,0.201335,0.133580,0.065681,0.153578,0.195319,0.067365,0.074962,0.064675,0.043507,0.176758,0.177456,0.061103,0.202608,0.165732,0.058782,0.064264,0.057160,0.036136,iphone-4S
0.289733,0.120748,0.032336,0.141829,0.283876,0.031305,0.032698,0.031506,0.035969,0.288154,0.124993,0.032062,0.130849,0.288315,0.033311,0.034680,0.031860,0.035776,0.257534,0.170041,0.028485,0.188214,0.241310,0.027792,0.029863,0.027003,0.029758,iphone-4S
0.221240,0.174364,0.051797,0.206685,0.175803,0.049561,0.042920,0.034827,0.042804,0.202022,0.183074,0.050910,0.200442,0.190859,0.052644,0.039387,0.036972,0.043691,0.174646,0.223899,0.049471,0.265496,0.123068,0.043498,0.044371,0.033375,0.042175,iphone-4
0.156878,0.080356,0.091739,0.082902,0.147750,0.088452,0.103516,0.099070,0.149337,0.152801,0.070166,0.085318,0.092383,0.151110,0.096645,0.110662,0.088863,0.152052,0.134531,0.115133,0.083925,0.133999,0.136110,0.090579,0.097700,0.089121,0.118903,iphone-5
0.190430,0.126765,0.075756,0.135675,0.175801,0.071543,0.083715,0.080276,0.060039,0.193024,0.105724,0.072872,0.128296,0.188851,0.079212,0.089282,0.077633,0.065107,0.155089,0.170572,0.072437,0.193032,0.147452,0.069819,0.076586,0.069441,0.045571,iphone-5
0.295525,0.126669,0.032239,0.139880,0.291819,0.031200,0.034253,0.033737,0.014678,0.302654,0.122907,0.032537,0.126789,0.293092,0.035429,0.037363,0.033037,0.016192,0.266782,0.175712,0.028960,0.191131,0.241954,0.027905,0.030265,0.027784,0.009506,iphone-4S
0.205311,0.201328,0.035918,0.213288,0.189034,0.034030,0.029264,0.028686,0.063140,0.187197,0.212967,0.034582,0.217001,0.190756,0.034788,0.027401,0.029778,0.065529,0.163457,0.249322,0.031653,0.260589,0.149005,0.029739,0.028686,0.026361,0.061187,iphone-4
0.151891,0.082692,0.094083,0.085206,0.145052,0.089185,0.105780,0.101374,0.144738,0.149660,0.069690,0.089822,0.091304,0.134893,0.099126,0.118959,0.092963,0.153583,0.135812,0.113747,0.088984,0.134966,0.125259,0.090361,0.104467,0.088637,0.117767,iphone-5
0.138954,0.076215,0.094921,0.077980,0.128884,0.089950,0.109695,0.100536,0.182865,0.137544,0.063391,0.090039,0.085125,0.128682,0.097829,0.118798,0.089677,0.188915,0.124381,0.103935,0.090434,0.126507,0.115689,0.093237,0.107238,0.088581,0.149998,iphone-5
0.169896,0.097781,0.087792,0.101301,0.149466,0.080904,0.101551,0.095275,0.116035,0.168405,0.084593,0.083611,0.104314,0.150103,0.089862,0.109099,0.090265,0.119749,0.144794,0.137802,0.086333,0.153889,0.121166,0.081242,0.095396,0.082902,0.096476,iphone-5
0.216724,0.154936,0.053144,0.154098,0.214154,0.045152,0.049495,0.051202,0.061095,0.206372,0.157812,0.050002,0.158167,0.208434,0.050445,0.052435,0.050969,0.065364,0.192766,0.190994,0.045902,0.194127,0.194587,0.046441,0.044798,0.045636,0.044750,iphone-5S
0.199890,0.177421,0.051450,0.197436,0.196704,0.053993,0.040839,0.040556,0.041712,0.196280,0.181776,0.052799,0.197320,0.194545,0.053441,0.041828,0.039117,0.042894,0.153180,0.226494,0.047711,0.253536,0.147592,0.048534,0.042509,0.039939,0.040505,iphone-4
0.192028,0.222859,0.041905,0.208484,0.207919,0.039284,0.033529,0.035893,0.018101,0.197539,0.211927,0.041712,0.224400,0.194276,0.040402,0.034852,0.036548,0.018345,0.146706,0.274373,0.037833,0.261038,0.160130,0.036111,0.032360,0.034197,0.017253,iphone-4
0.236662,0.150514,0.045620,0.156241,0.231570,0.040810,0.045998,0.044862,0.047722,0.239256,0.136738,0.045016,0.144464,0.240754,0.045741,0.050775,0.046401,0.050856,0.198631,0.193249,0.041253,0.209860,0.197205,0.037999,0.043348,0.039183,0.039272,iphone-5
0.161002,0.088855,0.092996,0.089387,0.145446,0.084207,0.104419,0.096774,0.136915,0.173054,0.074073,0.090112,0.093495,0.140355,0.089354,0.113868,0.085737,0.139952,0.144464,0.129738,0.090675,0.146905,0.113248,0.081556,0.102550,0.081709,0.109155,iphone-5
0.197116,0.060031,0.094260,0.057534,0.180570,0.092577,0.101849,0.093624,0.122439,0.194079,0.052701,0.086591,0.063230,0.191010,0.099682,0.106996,0.086229,0.119483,0.194152,0.091586,0.082040,0.098675,0.189326,0.089822,0.095734,0.082853,0.075813,iphone-5
0.218697,0.083619,0.072864,0.086398,0.197624,0.070713,0.090224,0.085133,0.094728,0.232585,0.060708,0.071930,0.087775,0.191477,0.078382,0.102074,0.074419,0.100648,0.197229,0.134185,0.070375,0.162742,0.150199,0.066122,0.085069,0.065542,0.068538,iphone-4S
0.210984,0.145324,0.043835,0.147685,0.201027,0.042501,0.048291,0.042624,0.117729,0.205420,0.142655,0.042994,0.151648,0.208090,0.043240,0.046812,0.042665,0.116477,0.193040,0.177045,0.037491,0.188235,0.179612,0.038107,0.039914,0.035150,0.111405,iphone-4S
0.263818,0.109357,0.050010,0.117686,0.259492,0.048778,0.052644,0.052056,0.046159,0.284561,0.094429,0.047948,0.111757,0.257454,0.052008,0.057357,0.047376,0.047110,0.253039,0.149257,0.043823,0.162871,0.221662,0.042268,0.048761,0.043026,0.035292,iphone-4S
0.219095,0.212004,0.048418,0.201727,0.186054,0.043691,0.040119,0.038282,0.010611,0.199633,0.203898,0.045540,0.218568,0.198721,0.047056,0.038809,0.037717,0.010059,0.173683,0.260910,0.044808,0.255000,0.142158,0.038925,0.038989,0.036085,0.009442,iphone-4
0.196537,0.204411,0.044782,0.215061,0.198399,0.044461,0.034210,0.032835,0.029303,0.195933,0.205927,0.042406,0.216564,0.195329,0.045361,0.035019,0.033889,0.029572,0.147964,0.256953,0.038295,0.269504,0.149416,0.039849,0.034210,0.035096,0.028712,iphone-4
0.176413,0.101510,0.082096,0.104612,0.174109,0.079744,0.093310,0.093777,0.094429,0.184589,0.086382,0.079301,0.107278,0.177500,0.086905,0.099915,0.082886,0.095243,0.146075,0.141757,0.075861,0.164611,0.147597,0.081347,0.087550,0.081830,0.073372,iphone-5
0.280606,0.116406,0.042478,0.134813,0.270464,0.040931,0.043928,0.042736,0.027639,0.295581,0.111572,0.041125,0.121819,0.271197,0.043396,0.046055,0.040110,0.029146,0.264196,0.164128,0.037693,0.184823,0.223708,0.033713,0.039215,0.032449,0.020075,iphone-4S
0.188440,0.052612,0.098143,0.049317,0.170806,0.096895,0.105981,0.097740,0.140065,0.182632,0.045096,0.093712,0.055512,0.168832,0.104692,0.113401,0.092697,0.143424,0.189157,0.082314,0.087163,0.088500,0.178419,0.095154,0.102155,0.089048,0.088090,iphone-5
0.307415,0.080984,0.053216,0.076699,0.297990,0.050582,0.050985,0.053933,0.028195,0.275490,0.094252,0.056374,0.088645,0.285713,0.053490,0.056882,0.059492,0.029661,0.242123,0.167769,0.043461,0.160156,0.243122,0.042728,0.042994,0.043839,0.013808,iphone-5
0.229809,0.203088,0.035867,0.188559,0.231980,0.030767,0.027003,0.029727,0.023201,0.228524,0.193453,0.035482,0.201752,0.227329,0.033349,0.027800,0.028686,0.023624,0.192734,0.247254,0.029341,0.239533,0.190576,0.027388,0.025320,0.027286,0.020567,iphone-4
0.265888,0.091634,0.049358,0.099182,0.271970,0.048850,0.050115,0.050461,0.072542,0.279945,0.077553,0.048036,0.100447,0.262142,0.052789,0.056712,0.047521,0.074854,0.250566,0.135103,0.040641,0.156370,0.234140,0.039256,0.043195,0.039006,0.061723,iphone-4S
0.149627,0.078270,0.094792,0.080163,0.140879,0.088557,0.109389,0.100230,0.158094,0.155726,0.066742,0.089330,0.089000,0.137777,0.095976,0.115197,0.091489,0.158763,0.135659,0.107480,0.089419,0.127724,0.126701,0.089685,0.104040,0.089000,0.130294,iphone-5
0.157635,0.086889,0.093036,0.087848,0.150651,0.088339,0.107641,0.101188,0.126773,0.162452,0.074403,0.087453,0.096226,0.149217,0.096629,0.116438,0.091811,0.125372,0.140951,0.120409,0.089403,0.139453,0.132775,0.090434,0.101978,0.087848,0.096750,iphone-5
0.149245,0.102310,0.091202,0.093029,0.156083,0.082743,0.096068,0.103973,0.125346,0.168319,0.094364,0.088287,0.096068,0.152058,0.089477,0.102638,0.089149,0.119639,0.149451,0.136659,0.091941,0.130972,0.143763,0.081614,0.085371,0.086377,0.093851,iphone-5S
0.218979,0.199645,0.048200,0.207250,0.195483,0.044821,0.040235,0.035456,0.009930,0.198309,0.198078,0.045733,0.214200,0.207726,0.049112,0.039593,0.037152,0.010097,0.163778,0.254538,0.043048,0.264995,0.148722,0.039939,0.038886,0.036625,0.009468,iphone-4
0.203757,0.170824,0.054820,0.158403,0.205482,0.049851,0.055580,0.060117,0.041166,0.203080,0.171646,0.057017,0.151319,0.194066,0.056195,0.066810,0.057058,0.042809,0.188379,0.205112,0.050755,0.196325,0.183267,0.047798,0.049482,0.050036,0.028847,iphone-5S
0.242510,0.174214,0.038378,0.167519,0.245289,0.034567,0.036670,0.037854,0.022999,0.233351,0.176663,0.038144,0.170226,0.243630,0.037749,0.037427,0.039248,0.023563,0.218907,0.211745,0.031031,0.204688,0.227502,0.029347,0.029065,0.030821,0.016893,iphone-5S
